CP1,CP2,CP3,CP4,CP5,CP6,CP7,CP8,CP9,CP10,CP11,CP12
-1.097912611,-0.591866772,0.539979381,-0.821712151,-0.088987592,0.212220333,-0.355407153,-0.139303543,0.131700586,0.025437282,-0.313898223,-0.51270716
-1.256431368,-0.438344463,0.382210222,-0.545040264,0.071627382,0.265103723,-0.389343379,0.277908527,-0.842158521,0.083280799,0.694157289,-0.052871975
-0.902850476,-0.375807102,0.166622768,-0.795672802,-0.367145171,0.115210564,-0.276626179,0.578752534,-0.645660925,0.504729965,-0.015430571,-0.409863378
-1.352570566,-0.544964455,0.524241887,-0.404178611,0.186183151,0.384434494,-0.486215058,0.341879789,-0.086544708,0.182948673,-0.5592005,0.048452528
-1.408783566,-0.342245476,0.550368208,-0.345255878,0.501835187,0.50361073,-0.44668452,-0.183586685,-0.382607948,0.093318918,0.286177715,-0.168648423
-1.077279457,-0.790502838,0.499434967,-0.489091339,0.414731511,0.717821842,0.466149675,-0.499890405,-0.299828776,-0.170811105,0.176464928,-0.37585293
-1.293036849,-0.383537984,0.391702443,-0.554734523,0.060820327,0.277563221,-0.378357972,0.245344215,-0.872615404,0.114123089,0.661184704,-0.013359892
-0.732429759,-0.554810552,0.696615012,-0.806792655,0.424242851,0.364173246,-0.370516371,-0.52014484,-0.242574247,-0.216893616,0.358635898,-0.457541482
-1.295199049,0.65249348,1.010294055,-0.040091132,0.967072088,-0.019760074,0.097897396,0.494160349,-0.142233608,-0.473958335,-0.036164215,0.544760255
-0.895622514,-1.071172311,0.294823868,-0.428093036,0.344194184,0.77227511,0.658221732,0.312977983,-0.643785274,-0.247849285,0.424702473,0.726738707
-1.449703575,-0.469381815,0.448284351,-0.505337829,0.008784886,0.304328295,-0.406299876,0.146242554,0.035150804,0.231836847,-0.283941697,-0.236189515
-0.995309666,-1.176618574,-0.024641839,0.136520259,0.335933052,0.730484149,0.127628456,0.724835459,0.300364554,-0.1382662,-0.388356795,0.446757755
-1.49764438,-0.343959861,0.538629661,-0.081052095,0.818057475,-0.427083037,-0.202349435,-0.137065855,-0.38663379,-0.061759913,0.345279439,0.040544651
-0.598262007,-0.561623732,0.70244218,-0.620442244,0.773154734,-0.551237372,-0.155969477,-0.636007252,0.1861684,-0.369329721,0.364806737,-0.100175142
-0.85838881,0.599415894,0.860319754,-0.930518478,-0.12603645,0.372322338,0.117295061,0.331091519,-0.47028646,-0.462027647,0.673230317,-0.05475039
-0.156717444,0.519000798,0.782423691,-0.84290604,0.353668418,0.557005278,0.009854576,0.765640993,-0.882855753,-0.375642206,0.028027438,-0.11866487
-1.293869681,-0.8851178,0.049369098,-0.526291568,-0.435121059,0.482851831,0.855686644,0.507652889,-0.512526934,0.276263795,0.068938675,-0.039563201
0.498137316,0.403706777,0.835197617,-0.805152176,1.057062506,1.101505178,0.862424673,0.424491724,-0.080833959,-0.773634534,-0.167224798,-0.888546032
-0.593827054,-0.777669459,0.132834825,-0.048612935,0.716254648,0.547818172,-0.789809211,1.017372327,-0.118624817,-0.132455507,-0.862308525,0.339750475
-1.315436514,0.666429938,0.910744282,-0.380622725,0.413710149,0.684791268,-0.029329347,0.221953019,-0.047656147,-0.314294347,0.34710435,0.074736292
-0.945849483,0.811058547,0.56639432,-0.496054404,-0.224892643,0.433258505,0.07332429,1.568795214,0.265029795,0.091670635,0.545085504,-0.824487823
-0.490646796,0.576704847,0.632035973,-1.161401585,-0.561633623,0.213699571,0.206939211,0.666131307,-0.241064898,-0.079768487,-0.010708662,-0.416340887
-0.943843873,-0.645653106,0.469034448,-0.956217916,-0.355115416,0.075504747,-0.350464265,0.463156619,-0.504577724,-0.005300811,-0.234345389,-0.073417827
-0.570820897,-0.412958658,0.54556738,-0.741066488,-0.746262705,-0.030189676,-0.282900089,0.053736181,-0.387010257,0.470415162,0.011158301,-0.211031695
-0.484765692,-0.964292133,0.10810087,-0.414556649,0.178304178,0.298172614,-0.673202995,0.440340092,0.661968863,-0.283228696,0.103128813,0.405616
-1.278704934,-0.603456175,0.359340614,-0.628486728,-0.249940794,0.16406871,-0.422015875,0.785093826,-0.575835791,0.157493775,-0.182339073,0.179220394
-1.094551715,0.604226235,0.819051886,0.051818408,0.850606991,0.906505515,-0.1993124,0.778167572,0.142493416,-0.049112652,0.193925854,-0.01404259
-0.922986792,-0.991342846,0.471549762,-0.546897929,0.108093886,0.588401619,0.43636099,0.031512986,0.006872695,-0.059346734,-0.640995763,-0.231532489
-1.295989095,-0.821519893,0.040656376,-0.330306067,-0.145649618,-0.323380014,1.09701014,0.514513437,-0.485559001,0.221574681,0.075841522,0.000320723
-0.477484769,0.642470974,0.977315929,-1.080948956,0.003814074,0.418682055,0.148912666,0.501191936,0.563735373,-0.588483753,-0.017360258,-1.022567804
-1.131384007,-0.612886742,0.546497936,-0.394091852,0.448027627,0.455910656,-0.559356762,0.568022432,-0.304918766,0.060504979,-0.868790483,0.110401422
-1.393148978,-0.498066639,0.344059097,0.087221453,0.50764971,-0.339620606,-0.299691957,0.550075202,0.425526161,0.467976296,-0.126590445,-0.27399319
-0.672081502,-0.802153314,0.656152031,-0.632840448,0.464683478,-0.693314651,-0.171465108,0.049364948,0.151582266,-0.284463476,-0.527707218,-0.200616849
-1.467668995,-0.861386868,0.205264654,-0.081614589,0.349516217,-0.228741097,1.031523582,0.093899949,0.046585906,0.117421853,-0.384562666,-0.082983554
-0.806040896,-0.920282994,0.094736861,-0.338382208,0.152566928,0.345707871,-0.691864223,0.377397786,0.805954076,-0.247595949,0.082362825,0.474969934
-1.055643873,-1.133136186,0.231891305,-0.473374997,0.01722755,0.694931425,0.710854922,-0.049925228,0.402689161,0.01185237,-0.146742862,0.182911073
-1.485041289,-0.383787325,0.544358418,-0.357405636,0.511794414,0.494858646,-0.453137328,-0.158056503,-0.377757625,0.015967171,0.290990972,-0.184236443
-0.815735646,0.81558772,0.950640275,-0.940397735,-0.03003576,0.455370563,0.151729992,0.502298665,0.482233294,-0.42752733,-0.145423511,-0.978956623
-1.438128615,-0.47237559,0.447708602,-0.497836194,0.004226804,0.306546572,-0.408987859,0.14074349,0.032210586,0.248661258,-0.289958397,-0.218502539
-1.273178881,-0.877391744,0.130868541,-0.34393699,0.062341744,0.671398344,0.783863994,0.221639711,-0.900409235,0.070848129,0.657170185,0.04157751
-1.374883182,-0.717145561,0.400708779,-0.157837019,0.516579118,0.795901095,0.41015686,-0.200594075,-0.386583533,0.032589737,0.221918871,-0.125186912
-1.350116529,-0.361092702,0.615515604,-0.061883695,0.982809727,-0.234801402,-0.281040406,0.037430512,-0.469671973,-0.060381166,0.032095157,0.124471937
-0.695287666,-0.922311283,0.093958738,-0.323564411,0.154118378,0.336091245,-0.68720656,0.377023338,0.824572564,-0.204769552,0.111655704,0.434143428
-1.465805667,-0.818811485,0.288020979,-0.058386722,0.33331311,-0.318835441,0.697265257,0.16331589,0.024931005,0.049002467,-0.289911234,0.00096342
-1.329442087,-0.951232562,0.022114517,-0.243827065,-0.12051637,-0.441715849,1.07932634,0.575091896,-0.494570013,0.119482338,0.142618627,0.160428389
-1.323251495,-0.313422187,0.569417209,0.004794918,1.091337515,-0.520630828,-0.128884513,-0.029800744,-0.427092813,0.038484378,-0.066062846,0.001691567
-1.520686288,-0.582185586,0.429201031,-0.475630134,-0.011669956,0.315856577,-0.447576405,0.153730892,0.029503754,0.199245782,-0.321556171,-0.120808476
-0.709317837,-0.978650381,0.048751597,-0.361489152,0.081706368,0.298910348,-0.676189147,0.344142215,0.843321143,-0.230911576,0.229971751,0.311460412
-0.799425187,0.566170126,0.740804481,-0.599420587,0.014433479,0.484211886,0.034799047,0.654315944,-0.123826474,-0.148325913,0.934357286,-0.288914197
-1.154381812,-0.390449151,0.559477862,-0.654438738,0.18468826,-0.567760499,-0.081397146,-0.196328946,0.111335176,0.031230463,-0.35819541,-0.439223328
-1.261437441,-0.637645882,0.383977436,-0.567817111,-0.168055112,0.203895112,-0.467302468,0.867322237,-0.551748661,0.141528464,-0.280081895,0.320735675
-0.572232661,0.3851232,0.81703514,-1.306233139,-0.614696814,0.181399313,0.140876295,0.455869484,0.300410261,-0.495732754,0.21870155,0.208277015
-1.433634245,-0.507412635,0.531504813,-0.429987422,0.187039476,0.388398945,-0.474812827,0.330718354,-0.108857786,0.15398004,-0.578420417,0.049234164
-1.052598836,-0.885907335,0.571496781,-0.520970465,0.28638156,0.400882069,-0.605797997,0.313074955,0.373765746,-0.154302983,-0.475032839,0.528468761
-1.012777111,-0.587944203,0.121245151,-0.035497569,0.567700009,0.501760546,-0.643967828,0.150229845,0.003286256,-0.129469128,0.640524514,0.013053985
-1.515590652,-0.556907821,0.430116701,-0.485056442,-0.004413215,0.315997699,-0.437212347,0.156748655,0.028397372,0.197416405,-0.311424139,-0.155367465
-1.147412032,-1.134894897,0.264555785,-0.444915709,0.096266868,0.737768415,0.680166523,0.01509333,0.390500922,-0.049223472,-0.271062093,0.321641636
-0.558313518,-0.875798537,0.612735442,-0.973217873,0.028061229,0.167223265,-0.395201159,-0.016411163,0.059482362,-0.223450353,-0.304760808,-0.389462335
-1.025834019,-0.522072121,0.134532355,-0.036637562,0.559141041,0.511303907,-0.634453456,0.121291245,-0.010875412,-0.080000958,0.618182086,0.063064463
-1.438024753,-0.622059518,0.456408026,-0.415270671,0.08252408,0.332748551,-0.481954863,0.255662354,0.076288991,0.172276211,-0.369024635,-0.06957063
-0.646812294,0.792779168,0.774468989,-0.924036827,-0.176159708,-0.612266584,0.449614939,0.966892221,0.046670011,-0.480127212,0.266873403,-0.804078028
-1.164564097,0.379762295,0.747951907,-0.605301764,-0.259646071,0.380414675,-0.042113578,1.261109029,-0.228617549,-0.258031849,-0.223214679,0.555518364
-1.082890606,-0.511305441,0.598792253,-0.546184304,0.520595212,0.484565626,-0.47869284,-0.346711094,0.00559186,-0.139168837,0.435621394,0.145408819
-1.127354324,1.031352174,0.933533282,-0.253272515,0.856839328,-0.058440887,0.275717181,0.505833092,0.030677942,-0.473864966,0.481960441,-0.609764895
-0.259270041,-0.660882996,0.314167361,0.301780062,0.584948419,0.559520942,-0.847830878,0.892318108,-0.112623358,0.190345382,-1.003695501,0.644118641
-1.067098716,-0.67274484,0.471660204,-0.454363402,0.325018543,-0.538800699,-0.225519884,0.017134442,0.483916705,-0.054613103,-0.095880466,0.176564621
-1.359079818,-0.543279443,0.52358182,-0.409892598,0.189730795,0.383209921,-0.484644333,0.345910105,-0.084057763,0.171121708,-0.555029594,0.03583372
-1.450765775,-0.381954465,0.54713153,-0.338486025,0.501716388,0.494478501,-0.456520113,-0.172070227,-0.377906718,0.05978367,0.285390125,-0.143569025
-1.465001673,-0.438635459,0.435833639,-0.284273897,0.294718717,-0.516084455,-0.183076954,0.158081515,0.075356968,0.1728188,-0.277126321,-0.149541661
-0.48497867,0.691313108,0.971723101,-0.877572985,0.281056576,-0.381134911,0.387232668,0.495552337,0.584576275,-0.63790305,-0.022471669,-0.965619178
-1.000321415,-0.37275854,0.573807844,0.052423897,0.098985812,-0.554069628,-0.209437351,-0.017990352,0.093283409,0.542284362,-0.275460038,0.012201672
-0.928874326,0.06575566,0.664181338,-0.256156122,0.415138555,0.485399013,-0.35902699,-0.498875939,-0.384210841,1.023933557,0.26886188,0.378435558
-0.545858411,-0.692698516,0.334857239,-0.128719279,0.25150934,-0.247201551,1.05780002,-0.323876863,0.40290182,0.832152196,-0.080035817,0.844964346
-0.608597444,-1.139507262,-0.028448706,-0.193464424,0.157847699,0.570002519,0.016724151,0.334286072,0.794444925,-0.167311256,0.08022587,0.44586535
-0.967973717,-0.588158844,0.329615308,-0.723581591,-0.132509969,-0.717945645,-0.128072836,0.404640701,-0.038182826,0.001172054,0.240698117,0.257254012
-0.557091706,-0.694565353,0.032911957,0.336526818,1.164480755,-0.174299966,0.666748977,0.958393157,-0.911415077,0.488555599,-0.0223426,-0.192389302
-0.659811925,-0.762048099,0.61008697,-0.858198929,0.221244669,0.295137144,-0.443460552,0.060452151,0.033469964,-0.159598666,-0.63325677,-0.341713587
-0.500344054,-0.748051754,0.132583894,-0.95122808,-0.453291951,0.323715247,0.664895884,0.233579011,-0.578929517,0.298027413,-0.122311504,-0.668408924
-0.764411878,-0.830744348,0.073978252,-0.407818412,0.081737208,0.310577523,-0.633218027,0.293015471,0.789883533,-0.195124802,0.190747904,0.29534588
-1.375353683,-0.516811751,0.304301282,-0.401187041,-0.041262919,-0.799288202,-0.129181225,0.683291123,-0.456606535,0.110438419,0.04055201,0.241483872
-0.957300611,-0.850358693,0.61282634,-0.356093953,0.684136481,0.817814088,0.373579918,-0.23592093,-0.42249021,-0.247310164,-0.188996477,-0.03237158
-0.626075842,-0.325879726,0.530710406,-0.621263522,0.502627932,-0.604059707,-0.063234091,0.007314807,-0.161300152,0.171995436,-0.795631696,-0.498361738
-1.315655022,-0.377150115,0.387794728,-0.574278971,0.07898906,0.277620099,-0.375437319,0.268773595,-0.859546935,0.071434524,0.674138818,-0.059719385
-0.489602568,0.011065896,0.735177564,-0.384950275,0.140881683,-0.595855712,-0.037526289,-0.09083381,0.174920385,0.294018564,-0.221803686,-1.039274978
-0.05764012,0.439429556,0.661380216,-1.131348186,-0.231981075,-0.631729651,0.411614562,0.531090458,0.203583531,-0.343709941,0.191465873,-0.073498843
-1.303406986,-0.768363713,0.492137989,0.18043724,1.07316356,0.0973842,0.533835513,0.094013378,-0.459782541,-0.140187321,-0.130287405,0.296366212
-0.575512213,-0.64833804,0.631295697,-0.630564892,0.570947392,-0.669087581,-0.157226582,0.227514612,-0.848373918,-0.429799306,0.430395786,0.228816884
-1.076544924,-0.269546253,0.602403642,-0.429304211,0.811571431,-0.688920068,0.026359944,-0.546913817,-0.235558874,-0.0740442,0.16072225,-0.552829027
0.007787619,0.686764834,0.874549033,-0.917824171,0.427140338,-0.34148792,0.348993272,0.479670418,0.767654865,-0.532082551,-0.151189742,-0.828720886
-1.353359906,0.700129593,0.903148682,-0.116107408,0.727780447,-0.241269712,0.223289225,0.253753236,-0.053745722,-0.425138523,0.406670626,0.27606411
-1.403718642,-0.437411172,0.640142716,0.054403853,1.08692312,-0.313119906,-0.313154608,0.143337443,-0.494591502,-0.162470212,-0.021374822,0.405021448
-1.41387296,-0.597357736,0.461120854,-0.416897538,0.080560779,0.338242559,-0.476185963,0.247001374,0.074579976,0.196011652,-0.368494745,-0.080033077
-1.095548682,-0.549921646,0.494822888,-0.490664378,0.311621048,-0.546960925,-0.192728252,-0.017407039,0.449588511,-0.033132535,-0.124923961,0.127750091
-1.068690388,-0.982943626,0.383766051,-0.247396471,0.465977798,-0.311876122,0.644191061,0.039053012,0.496914718,-0.172794352,-0.363762779,0.28992821
-1.127182665,-0.700698626,0.521790477,-0.636914572,0.092458252,0.329516031,-0.492386619,0.054788432,0.433774727,-0.016880624,-0.244157916,0.245878452
-1.465769003,-0.565503932,0.449592645,-0.161691665,0.400639268,-0.586609965,-0.222244037,0.285668421,0.066683676,0.064940974,-0.309162612,0.102716558
-1.181955363,-0.517493528,0.598396086,-0.551267133,0.514857077,0.49432588,-0.488684854,-0.347871366,-0.003103878,-0.171200721,0.41010363,0.206539713
-1.325316524,-0.406215745,0.308988494,-0.736404441,-0.43639548,0.087499076,-0.3099294,0.536688785,-0.483081599,0.306637047,0.073128711,-0.094703412
-0.678392612,-0.751129889,0.669907092,-0.872357506,0.110286991,0.248444693,-0.408724893,0.007424176,0.055683495,-0.134448225,-0.482399012,-0.255344908
-1.356703137,-0.960230156,0.033098863,-0.510145054,-0.445167984,0.493495712,0.83023532,0.517984352,-0.520181912,0.243076899,0.044165099,0.026981779
-0.65056843,-0.284114323,0.737744208,-0.196638764,0.276137055,-0.821362465,-0.019520584,-0.249165075,0.034295509,0.409614829,-0.739031549,-0.172820351
-0.820512297,-0.082482017,0.724338803,-0.146623963,0.601166589,0.5605253,-0.456912009,-0.267866972,-0.479655003,0.928856842,0.017075322,0.637655738
-1.381343996,-0.57613876,0.274993387,-0.700195973,-0.445104932,0.093752434,-0.363093153,0.58072243,-0.462628509,0.231195563,0.066511945,-0.01967095
-1.39425504,-0.538874103,0.434836394,-0.478326288,0.007649744,0.300985324,-0.427081646,0.167364227,0.059289705,0.234436733,-0.267292898,-0.228695437
-0.797151679,-0.514975595,0.479141697,-0.443274899,0.690756055,-0.735525214,-0.094347289,0.130135701,0.272842119,-0.019882443,-0.52000373,0.002171269
-1.374752921,0.101116953,0.558456666,-0.340524796,-0.088904429,0.891028939,1.184323663,0.496490406,0.31477599,-0.191085975,-0.255679585,0.098613079
-0.754145601,-0.992258669,0.080152155,-0.307328389,0.152206903,0.337644106,-0.714561525,0.402390244,0.846452208,-0.250669966,0.113303418,0.4942514
-0.623014142,0.487698432,1.069697545,-0.918481201,0.330300177,0.583096437,0.019853824,-0.269461675,0.404932157,-0.689208376,0.446436685,0.105462169
-1.477979569,-0.464760012,0.450558175,-0.268811401,0.348797703,-0.629882323,-0.158166223,0.152339408,0.104701387,0.120653494,-0.35949796,-0.130655374
-1.02084042,0.597927499,1.011107575,-0.717532774,0.315670472,0.595809783,0.037449437,-0.085100273,0.021496583,-0.521016769,0.292383398,-0.186138252
-1.054712351,0.639281831,1.004646453,-0.455545681,0.62875284,-0.32666024,0.291290553,-0.054800141,0.015659158,-0.628532174,0.353577466,0.006480817
-1.430352487,-0.593192585,0.345501866,-0.106812731,0.220787536,0.45496131,-0.547970072,0.554772967,0.393178973,0.492678974,-0.133766252,-0.294974806
-0.823001699,-0.556281976,0.139442539,0.330789443,1.155002934,-0.519702589,-0.327697762,0.303188006,-0.024424106,-0.131545624,0.308355259,0.160260721
-0.901441198,0.589235947,1.099669175,-0.392459349,0.841899335,-0.263176335,0.22725449,0.107335042,-0.029837262,-0.650150427,-0.04326434,0.153606944
-1.104236278,-0.916843848,0.374541747,-0.282961486,0.399673182,-0.175709151,0.63194901,0.017112365,0.434260804,-0.106355719,-0.312896297,0.305911905
-1.415229669,-0.493542479,0.424652677,-0.280150805,0.29219423,-0.492579743,-0.194243501,0.178110485,0.096961937,0.163798352,-0.262163492,-0.181556449
-1.375064621,-0.410841185,0.539900588,-0.326748557,0.50993564,0.488336606,-0.461811126,-0.152128517,-0.353374455,0.066819138,0.313451393,-0.18480463
-1.390161978,0.415208235,0.748818693,-0.188166283,0.795306614,-0.351079239,0.056208799,-0.142035722,-0.302157282,0.076711789,0.3559732,0.230712508
-1.332539997,0.651121376,0.909604777,-0.377882572,0.414591885,0.679920035,-0.032360216,0.226700127,-0.047207249,-0.328053829,0.346446447,0.085769439
-0.362146831,-0.875543083,0.115197839,-0.076837057,0.917280044,-0.313325602,-0.562364549,0.748688568,0.45273727,-0.386147876,-0.527462135,0.600433385
-1.323345165,-0.439799976,0.281298786,-0.521375002,-0.148609299,-0.707498779,-0.099085702,0.576264076,-0.424338438,0.208173667,0.091709897,-0.050226198
-0.756477685,-0.594221309,0.595458763,-0.844453543,0.206950934,-0.583424915,-0.123948748,-0.341820153,0.518272094,-0.192835341,-0.187724865,-0.158123551
-0.547949533,-0.40247182,0.277420416,-1.1253742,-0.472656225,0.029910464,-0.201322985,0.251359881,-0.577137127,0.35791581,-0.067943538,-0.670867778
-1.347016633,-0.427113575,0.640261263,0.020789844,1.075136268,-0.221751102,-0.326087754,0.122120611,-0.450558975,-0.094781401,-0.053822194,0.299899256
-1.25557129,-0.847556562,0.143120224,-0.53414193,-0.420225179,0.382751643,0.526634797,0.545139479,-0.463934253,0.228157645,0.02632226,-0.06349774
-0.263810841,-0.880401021,0.24811107,-0.925081507,-0.015363078,0.637595506,0.899859103,-0.416642538,0.241585802,0.157914305,-0.312081655,-0.475506721
-1.068283868,-0.752764481,0.558756189,-0.60689378,0.207525977,0.379694573,-0.536400995,0.20058751,0.312549564,-0.089673126,-0.41217047,0.375205767
-0.904144478,0.033633444,0.564421593,-0.341243646,0.349989271,0.077098374,1.37643136,0.520493138,-0.163994128,-0.636842659,0.74634408,0.806880396
-1.362669506,-0.938183916,0.200528927,0.074980122,0.234346994,0.751417124,0.315787638,0.529314187,0.388770156,0.45566875,-0.192644106,-0.274621687
-0.566778765,-0.794457502,0.012032438,-0.448591792,0.139450109,0.266260966,-0.610033166,0.412809729,-0.101643251,-0.335683261,1.164204585,0.47304988
-1.38207396,-0.778301646,0.38849597,0.085854859,0.866645903,-0.143907881,0.642730237,-0.157926692,-0.287724975,-0.122337522,0.176204341,-0.058318425
-1.396589684,-0.323584651,0.555273547,-0.348726136,0.508524225,0.492985524,-0.43715798,-0.183316819,-0.381095586,0.096616927,0.294668121,-0.187448205
-1.105305653,-0.755303699,0.471863341,-0.669518025,0.02137625,0.295504715,-0.482689979,0.021200247,0.462952726,-0.024576056,-0.120559776,0.12567863
-0.868172106,-1.005664976,0.274070946,-0.485680108,0.264886659,0.740294903,0.707273622,0.225862191,-0.661948033,-0.19248682,0.521673907,0.583606955
-1.307961255,0.171020041,0.657608637,-0.354487555,-0.069732377,0.789096974,0.866120723,0.528281165,0.362886521,-0.221019389,-0.292436227,0.049384008
-0.084015068,-0.177702079,0.664280756,-0.25579457,0.296550984,-0.495427926,-0.150769544,0.062961475,0.905588274,0.393712256,0.187794419,-0.966021561
-1.041517354,-1.070316328,0.447768709,-0.207042598,0.778223324,1.002935287,0.575877166,-0.1139576,-0.157621279,-0.280025018,0.032573256,0.61687966
-1.379233637,-0.47734741,0.44718147,-0.254354574,0.354626583,-0.635819205,-0.159999609,0.165471813,0.130579497,0.14921993,-0.328006527,-0.173426964
-0.7794358,-0.587241133,0.621738093,-1.050977284,-0.087249337,0.212556017,-0.34475841,-0.379354116,0.461884426,-0.103608784,-0.210896165,-0.174473452
-0.693252617,-0.49826032,0.803454991,-0.588683753,0.950325737,-0.455422241,-0.195720415,-0.488076784,-0.005145836,-0.457063635,0.028342007,0.193896929
-0.897641319,-0.60567833,0.472275458,-0.960752584,-0.352300908,0.078016206,-0.338560485,0.452393269,-0.509184221,0.029914069,-0.232020819,-0.096322226
0.07250369,-0.6730975,0.073570466,-0.821419651,0.041633995,0.25101336,-0.474826597,-0.05345356,0.652784302,-0.04578831,0.033227886,-0.31988914
-1.019519298,-0.649182224,0.010358898,0.037009186,0.350876629,-0.514309011,-0.375407329,0.48143679,0.455444261,-0.005008694,0.068541397,0.044806466
-1.301503177,-0.828731704,0.038944257,-0.328221844,-0.146559508,-0.322799562,1.094244433,0.515672195,-0.483789085,0.218345632,0.075161759,0.008917054
-1.025961495,-0.364538664,0.544440518,-0.133630019,0.898606238,-0.415568523,-0.186624869,-0.169125401,0.101051588,0.118337919,0.435142253,-0.630102841
-1.343555807,-0.934045713,0.041855938,-0.519624285,-0.440202365,0.486392962,0.840397224,0.516844146,-0.51482037,0.244218737,0.055977647,-0.006807839
-0.934004753,0.946963091,0.855219265,-0.373935881,0.611854558,-0.250038764,0.281639568,1.147284087,-0.585362053,-0.549377482,0.601623639,-0.228873805
-0.007481372,0.398609557,0.902627063,-0.924135796,0.154712322,0.502730691,0.025389702,0.663747144,1.31040346,-0.47495579,0.412901144,-0.95022062
-0.933802235,-0.81119986,0.010872825,0.283871481,0.457804913,0.543861884,-0.798924369,1.043759899,0.62914655,0.275787633,-0.074383088,0.169345668
-1.215578668,0.711039836,0.932244457,-0.034581539,1.003260342,-0.336800806,0.29239377,0.371979846,-0.091700889,-0.359460161,-0.001863176,0.233540552
-0.846078968,0.95151499,0.957732807,-0.743907495,0.255807077,-0.378880485,0.412914336,0.484767944,0.483744125,-0.467191234,-0.15653052,-0.918153567
-1.463373612,-0.601590885,0.426360878,-0.468631672,0.007979795,0.299306524,-0.450852188,0.196151093,0.084893883,0.175505112,-0.25811201,-0.189787434
-0.558677351,-0.39881726,0.277790674,-1.132917766,-0.467288191,0.027264259,-0.197757802,0.256722653,-0.576032657,0.342221789,-0.063622915,-0.690100181
-1.105013315,-0.460564806,0.564584864,-0.609808116,0.251614569,-0.717875254,-0.070181408,-0.175908799,0.169999884,-0.020665177,-0.405571605,-0.429144417
-0.538409075,0.314164708,0.807425221,-1.282669793,-0.615633268,0.17347754,0.120262821,0.48093109,0.329851673,-0.510769415,0.242791212,0.210631809
