CP1,CP2,CP3,CP4,CP5,CP6,CP7,CP8,CP9,CP10,CP11,CP12
-0.553313802,1.201593594,0.175226901,0.802686057,-0.290888719,0.689358855,-0.285404116,-0.336275155,-0.115264978,-0.469270247,0.206118085,0.379764108
-0.461347528,1.552375696,-0.232563624,-0.229835726,-0.093604623,0.58149568,-0.059751056,0.350375277,0.533531835,0.248634003,-0.148838208,0.00991577
-0.872762378,1.112035308,-0.380718174,-0.007809753,0.843639103,-0.171445561,-0.091142789,-0.07012663,-0.097697354,-0.319564308,0.411241622,-0.471428106
0.146431089,1.68608374,-0.045125935,1.176613337,0.362457906,0.093780376,0.003877105,0.272151952,0.116550865,-0.052985726,0.498278096,-0.883122446
0.798344985,1.14535686,0.952230301,0.300125367,0.002986282,-0.611724216,0.43549105,1.211126921,-0.334552886,0.291461892,-0.402395227,-1.34817121
0.554213269,1.614798458,0.184589296,1.002497489,0.889279112,0.160876624,-0.097800492,0.535571356,-0.739089465,-0.584703679,-0.645171778,-0.318928967
0.270850408,1.061428964,-0.039406277,0.549614563,-0.416951205,-0.665971019,0.220316768,-0.299252602,0.3301779,-0.275463273,-0.552022965,-0.36555009
0.201147988,1.236135454,-0.475631416,0.616562894,0.708866983,-0.288084289,0.053784225,0.797681632,0.311022204,0.32924024,-0.856356723,-0.236379672
1.091653638,1.005235594,0.2223016,0.932521489,0.926036413,0.062740293,-0.229460718,0.166408865,0.065734262,-0.628731129,-0.601060798,0.362274393
0.446336951,1.637512792,0.067648363,0.858980123,0.262613739,-0.041103813,0.0785904,-0.035839815,0.184449148,-0.254567266,0.455762189,-1.132631029
-0.215571558,0.821878851,-0.442706614,-0.040786501,-0.659878127,0.398548416,-0.253239526,0.739828312,0.701699806,-0.049279854,0.470007276,0.561047729
-1.051611551,1.041532898,-0.256269187,0.143403031,0.681783633,-0.209040711,0.021911458,0.051161328,0.144146313,-0.781394457,0.250032219,0.320445879
-0.006377086,0.811435066,-0.725026131,0.202859119,0.710061013,0.728791827,-0.518447895,-0.054616001,-0.059878951,1.079502834,0.531821097,-0.776558061
-0.452884187,0.758882063,-0.216396235,1.547533493,0.146176904,0.382053084,1.035032041,-0.03363981,0.232113725,-0.234934057,0.469147173,0.241126695
0.46568558,1.438318314,-0.426845216,0.44538627,1.415714117,0.105814644,-0.185319153,0.392089144,-0.259524684,0.983382418,-0.008368986,-0.187264951
0.53192984,1.867152958,-0.338384964,0.447435703,1.381179824,0.224049274,0.028409105,0.719723928,-0.087959784,0.534461567,-0.025889292,-0.392585939
-0.219655577,1.160218123,0.282400707,0.471131966,-0.394456133,0.603144659,-0.213542038,-0.656271881,-0.045923356,-0.636803085,0.154243395,0.119262172
0.135855768,1.697235152,-0.038133325,1.18866442,0.367144299,0.046774688,0.011935797,0.278491172,0.112064236,-0.069162027,0.507458142,-0.88103021
-0.554795869,0.796111241,0.036654507,0.816667082,-0.149619549,0.607324387,-0.518918849,-0.632563798,-0.321712851,-0.004277493,0.074108222,0.488774918
-0.244597235,1.02774946,-0.213875976,0.303866558,-1.004494002,0.215672515,-0.288014878,0.31373705,-0.370067385,0.112825464,0.110314984,-0.332660698
0.459121688,0.909198423,-0.11685998,1.374193468,0.993681085,0.008651077,-0.413366495,0.189527799,-0.620580329,0.323270148,-0.626488632,0.160828284
0.259030399,1.616865774,-0.636236315,-0.175946537,-0.32362984,0.500735085,-0.010548396,1.11212192,0.221811715,0.880390535,0.409896391,-0.439262599
-0.328862222,0.636535772,-0.340624197,-0.36985771,-0.104187224,0.514495989,-0.20909854,0.355420483,0.977851336,-0.513181421,0.077237074,-0.331813557
-0.41688586,0.984535693,-0.098584775,0.448817186,-1.228109839,0.274956996,-0.194642246,0.437928493,-0.168955023,-0.300994953,0.023943923,0.454094422
-0.771116378,0.821694261,-0.741775966,-0.129101486,-0.15692094,-0.070703275,1.368372642,1.033411838,0.017039605,-0.689266145,0.238718937,-0.306910228
-0.228062067,0.928696105,0.122926425,0.443070155,-0.775039984,0.48868039,-0.276635822,-0.185248291,0.68299356,-0.520973236,-0.22207425,0.625167867
0.458241782,0.934584893,-0.550945478,0.608136374,1.117879262,1.487020128,0.804702725,0.603716567,-0.31186117,0.604397433,-0.44688015,0.609935071
0.504677492,1.536273338,-0.072240898,0.153295983,-0.815521038,-0.564212797,0.275570474,0.386727659,-0.238724926,-0.372662056,-0.002479793,-0.829007805
0.557437885,1.247026493,-0.167352482,0.982098491,0.612942892,0.933408857,-0.535897542,0.261867496,-0.522653358,0.382701542,-0.156920808,-0.90626689
-0.069505494,0.075952125,0.435262475,0.297208626,1.151655586,0.083285361,-0.292454642,1.66256859,1.001459952,-0.506882446,-0.488667375,0.827345175
0.564086721,1.429442377,-0.187829909,0.272435228,-0.965558602,0.387181807,-0.052006362,0.700500088,0.079696894,0.002780623,0.248188112,-1.109838826
-0.158351587,1.551785939,0.80652589,0.098643978,0.981416473,0.028772965,0.348547951,0.522584392,0.176718132,1.011693842,0.624432685,-0.619989003
0.547223327,1.425322646,-0.515274048,0.423618732,1.446189715,0.101041298,-0.184109129,0.376035259,-0.28012863,0.997431021,-0.036661109,-0.421631673
0.289394984,1.385901101,0.826145334,-0.044858902,1.175640941,1.011308212,-0.024491069,0.913675084,-0.213734075,0.935580993,0.013866721,-0.62175822
0.307164663,0.775512984,-0.452746455,-0.228316877,0.518764435,-0.278983069,0.017447602,0.388507561,1.028492148,-0.460441855,-0.366136596,-0.247367973
0.093435683,1.189546159,1.038982465,0.778585251,0.198055511,-0.147869433,0.199980275,1.11487501,-0.597350389,0.214665252,0.665709898,-0.673920838
1.129528783,1.334806406,0.059195538,-0.263571217,0.929921589,0.882503151,-0.220294449,0.34130264,-0.462477995,-0.632244936,-0.525077498,-0.626614717
0.72422305,1.294724724,0.024383883,0.482198567,0.030193342,-0.358517161,0.069352258,0.178162395,-1.125069931,-0.584453669,-0.135897812,0.161035052
0.482717788,0.980866548,-0.28886652,-0.225832664,-0.26271752,0.563341277,-0.181642937,-0.021377475,1.074458598,0.067024445,-0.057407246,-0.157799803
-0.870776062,1.37466822,-0.235874991,0.057712962,0.781911789,-0.061412657,0.070839497,0.340388154,0.151492642,-0.860641488,0.46472195,-0.433378264
0.008973227,0.811668761,-0.879193573,0.311606995,0.609179465,-0.559086858,-0.084116241,0.206318272,0.4324986,1.291233474,-0.122824695,-0.920728038
0.254861445,1.623508942,0.118379265,0.825143379,0.328097193,-0.066729137,0.058165453,0.103283107,-0.376248152,-0.514902829,0.136942931,-0.525302952
0.109777308,1.816275153,-0.365014808,0.181983997,0.612090013,0.914191725,-0.106806383,0.340529239,0.27501077,0.703594459,0.587404347,-0.497635129
0.359874577,1.473642499,0.089007433,0.159897028,-0.667695286,0.496202116,-0.046190448,-0.046139778,0.226416254,-0.348965855,-0.391821338,-1.002332389
-0.449908703,1.05535374,-0.085205732,0.428947747,-1.230123829,0.279498588,-0.174671432,0.411959171,-0.194258044,-0.283140476,0.0056093,0.45607243
-0.039375791,0.96303724,-0.228031556,1.00741266,-0.018463688,0.717109078,-0.4891532,-0.388090714,-0.17979383,0.607272288,0.33299436,-0.222260802
-0.214966812,1.069358574,0.261013937,0.485864874,-0.389910047,0.603071855,-0.238962763,-0.621166718,-0.023048699,-0.682324841,0.168665915,0.116763416
0.413252227,1.174620687,-0.090483119,1.240318327,0.746142132,-0.071077193,-0.266148603,0.265964869,-0.411143659,0.209369714,0.147555445,-0.422288303
0.554255758,1.418047194,-0.07753771,-0.046118479,-1.100401857,0.272139275,0.019595538,0.399317304,-0.243488206,-0.318214871,0.008429839,-0.901801432
-0.053798494,1.220547019,-0.064076103,0.171465965,0.909177894,0.939207053,-0.367510309,0.337882516,-0.408109904,0.033811962,-0.575383157,1.128392539
-1.014187814,0.982092579,-0.387448509,0.476024397,0.818681477,-0.076053719,-0.079380699,0.388838582,0.505418888,-0.48634548,0.512387434,0.1037523
1.202412737,1.227282097,0.015444695,-0.188759202,-0.771642712,-0.621184896,0.254007158,0.198683919,0.212944156,-0.726808849,0.268857328,-0.573076681
-0.290334465,1.56286898,0.08368229,1.270071065,0.299003683,0.015314336,-0.051300333,0.272643992,0.30130307,-0.315001693,0.611943681,-0.550842902
0.326164282,1.06991435,-0.116245306,0.031478503,-1.263708946,0.224669466,-0.062860838,0.129117511,-0.285166341,-0.23944748,-0.128846461,-0.142539192
-0.187908653,1.353166608,0.040535069,1.31260639,0.302436374,0.045778444,-0.113542245,0.344721625,0.381331014,-0.357156873,0.664867229,-0.571797217
0.094161052,1.676412678,-0.48584,0.260670278,0.402419109,-0.120827778,0.150063754,0.703282455,0.743649334,0.766713136,0.040060969,-0.499472404
-0.375288027,0.620451097,-0.122194321,1.248630061,-0.451771866,0.990435195,0.454054679,0.489422159,0.519820125,-0.111372405,-0.439989432,0.372799045
0.30965742,1.145020301,-0.100719145,0.018080452,-1.266394599,0.223849536,-0.041208141,0.098409913,-0.31075864,-0.205141288,-0.148345301,-0.129900167
-0.209832674,0.930272098,-0.540879109,-0.869606347,-0.638874993,0.259673097,0.001864686,0.49069333,-0.116935626,-0.440793947,-0.035070313,-0.26069283
-0.640652292,0.898434505,-0.475984267,-0.534805145,-0.30198516,-0.867529464,0.332223398,0.436939566,0.146742061,-0.678090403,-0.014315497,-0.033299407
-1.018579009,0.833416552,-0.48590174,0.104929815,-0.027066437,0.643738736,-0.288970742,0.696847314,0.840151756,-0.209056771,0.009282858,-0.015562721
-0.490780489,1.047898671,-0.180813906,-0.078473691,0.873342862,0.176709935,0.766128237,0.192239051,0.070922634,-1.13117297,0.096985288,-0.400721938
0.110925091,1.676044909,-0.03999459,1.191135526,0.365450955,0.04583501,0.005476406,0.284342321,0.114855544,-0.08796567,0.506749274,-0.868991414
1.082656405,0.917017276,-0.501711837,0.254963932,0.856162939,0.101410783,1.313100613,0.602487689,0.764193081,-0.185037246,-0.753586367,-0.743965386
0.746681832,1.813848049,-0.117387452,-0.214833473,1.137137672,0.023266147,0.170431831,0.092709155,-0.358976863,0.002608149,-0.339083344,-0.404626452
0.270211676,1.146034305,-0.455034118,0.554913481,-0.795957936,0.359455918,-0.30305402,0.636358393,-0.214774758,0.695658692,0.268560068,-0.899956537
0.33988536,1.060710927,0.079038924,0.768974084,0.016608126,0.794621621,-0.418833924,0.645152606,-0.3852967,-0.281253077,-1.468801109,0.458378789
-0.773491592,0.956185913,-0.159120818,-0.190109042,0.579843497,-0.293450918,0.081544751,-0.253013871,0.214487861,-0.99748295,0.192483036,0.072554256
-0.232182312,1.144145981,0.279382164,0.474382287,-0.397882854,0.606408328,-0.220130697,-0.654485998,-0.044610279,-0.64397645,0.150959274,0.13429284
-0.338304359,1.369740679,-0.137401943,0.790504811,0.894828478,0.103867958,-0.11580674,0.674875312,0.377964064,-0.261728446,0.423077482,-0.248088709
0.135329832,1.247372948,-0.07948392,1.118303671,0.131834489,0.913723859,-0.373495226,0.170368403,-0.10118893,0.064108996,0.066933837,-0.170934922
0.02952466,1.032557276,-0.112290147,1.013372916,-0.391993801,0.719442197,-0.370452728,0.555448312,0.377105342,0.161197831,-0.453988241,0.030458363
-0.020167924,1.183972938,-0.209700108,0.351838159,-1.164322399,0.312109323,-0.11478826,0.417190788,-0.381094659,-0.032838572,-0.09840739,0.137566793
0.533879936,1.674845438,-0.530177957,-0.323561877,-0.146661131,-0.373944939,0.308524612,0.776923739,0.300858684,0.659798891,0.336188225,-0.630898037
0.504664663,1.536250603,-0.072244717,0.153300657,-0.815525126,-0.564209983,0.275561928,0.386728596,-0.238726529,-0.372668899,-0.002488748,-0.828985459
0.247608919,0.969306363,-0.00014308,0.342146925,-0.260764484,0.520139179,-0.329993068,-1.034273722,-0.458088646,0.135543435,0.020912954,-0.259655836
0.047114669,1.282063463,-0.671029367,-0.096315395,-0.486850063,0.450814983,-0.088464708,0.836824803,0.17925694,0.975056929,0.273291952,0.318745077
0.076890273,1.389815031,-0.643289202,0.186874155,0.470505362,-0.208297731,-0.025203323,0.300460445,0.503190741,1.2955741,-0.014541448,-0.537578201
0.099249749,1.35129509,-0.388738577,0.432291401,1.658551577,0.363990217,-0.151007361,1.258292949,-0.183890181,-0.500902482,-0.276242538,-0.684407598
1.309574389,1.352037856,0.133394243,0.149145895,0.075903349,-0.354005177,0.144011659,0.413220607,-0.947156221,-0.902437127,0.282221327,-0.645517989
-0.026854375,0.655568277,-0.736371152,0.693106568,0.985889108,-0.387982774,-0.226002631,0.000236675,0.021908329,0.582416717,0.445819023,-1.262078342
-0.884259584,0.502604982,-0.551439484,0.531147015,0.65347951,1.324151102,0.788721762,0.510445107,0.24582852,-0.426484108,0.284374249,0.334859423
-0.884238361,0.502431198,-0.551347142,0.531320065,0.654040317,1.322986496,0.789091539,0.510677467,0.245727204,-0.426813734,0.28439711,0.335038294
0.485135469,1.376297986,-0.537880301,0.113205882,0.493345539,0.785231431,-0.236461947,0.888328012,-0.622795094,0.697937206,0.228830991,0.434766004
-0.472383718,1.101824389,-0.366349777,-0.081606285,0.324374931,-0.231433786,0.078119535,0.697140766,1.008590732,-0.582966489,0.120428079,-0.998149907
0.765118059,1.826705599,-0.11386743,-0.21247247,1.135518014,0.023181013,0.173745538,0.08644386,-0.360409343,0.021129056,-0.339389363,-0.404583725
0.184873248,1.265577241,1.14665085,0.913298631,0.719979584,0.084826388,0.137719729,0.691343359,-0.199454992,0.211296086,0.251711081,-1.020151302
0.04257847,1.427257539,0.410223488,0.752715144,0.319037975,-0.071484997,-0.018363224,-0.083411721,-0.080279826,-0.917844479,-0.070248105,-0.18319078
1.431820058,1.297023608,0.327776676,0.323122587,0.731399822,-0.321890149,0.154011031,-0.185432497,-0.000186672,-1.012253368,-0.197351011,-0.498219258
-0.959820784,0.945200325,-0.426341472,-0.298254947,-0.105075258,0.504768075,-0.175806431,0.486399064,-0.411336382,-0.68943413,0.695467182,0.398496788
0.099322987,1.433216664,-0.564668873,0.054691881,0.018309341,0.636384642,-0.115416677,0.510170138,-0.237421561,0.832415541,0.85383862,0.353936159
0.441210809,1.335217661,-0.272034659,0.699689628,1.546277027,0.181580755,-0.162478003,0.745139923,-0.172136961,0.472516084,-0.585586072,0.754163402
0.319151567,0.767749298,-0.255270056,0.18956476,-1.245608106,0.521535205,0.815992352,0.092037152,-0.314892051,-0.299348038,-0.208243907,-0.118414499
-0.069422488,0.80674056,0.805560857,1.225381113,0.119018208,-0.132934692,-0.075650263,1.286782175,0.85063178,-0.03508238,0.139071509,-0.3185458
0.643303267,1.368864909,-0.804349355,0.292026549,0.573431151,-0.14601008,1.14194987,1.402499192,-0.117603268,0.701861185,-0.376469428,-0.442108977
-0.367478406,0.677098497,0.406486599,-0.091459347,0.455424106,-0.253275766,0.123769181,1.137635114,1.223010094,-0.343043963,0.452845116,-0.936958468
1.140563655,1.480040512,0.10998332,0.112236797,-0.034153018,-0.318522047,0.149337853,0.110994338,-0.489968859,-0.836336389,0.417767379,-0.431404543
0.653858984,1.057696358,0.123853025,0.205096429,-0.458123891,0.515022993,-0.203399512,0.028909965,-0.18708327,-0.431674881,-0.940999892,-0.118284148
1.196246961,1.436916312,0.255832748,0.394939486,0.621398495,-0.02164343,0.006660813,-0.133575968,-0.141751004,-0.904856544,-0.257604169,-0.550596958
0.299496494,1.223872826,1.14666781,-0.577363281,0.622385051,-0.18966597,0.399039417,-0.221732784,0.239385656,-0.219461398,0.407950761,-0.711408671
0.297458713,0.864943936,0.070064239,0.137403695,-0.966420553,-0.759844467,0.11978707,-0.058193645,0.351238788,-0.752523189,0.056953426,0.548958207
0.083626108,1.23653576,-0.500515923,0.029147694,0.790771244,0.880293848,-0.297937705,1.585462666,-0.537908204,-0.410680667,0.314538535,-0.482860012
0.382318129,1.666090452,0.186692016,0.528771891,0.121993089,-0.153952469,0.159761714,-0.35762523,-0.160255439,-0.57236104,0.195313746,-0.895616433
0.28306645,1.330355775,-0.078952699,-0.406370224,0.042301024,-0.400996977,0.179956633,0.059255275,0.086300685,-0.848413346,0.883000985,-0.098321176
0.145574786,0.725148665,0.159133008,0.429037302,-0.02457292,-0.334111685,-0.196150165,-1.196712003,0.152867183,-0.393291544,0.279612092,0.434629087
0.331227842,0.916872145,-0.158763273,0.123417563,-0.700502003,0.297402676,-0.264587026,-0.597138063,-0.94599396,0.125209552,0.397190295,-0.119564648
-0.090310271,0.952401345,-0.046814492,1.012094957,0.347809544,-0.235811532,-0.229509048,-0.463389014,-0.655318586,0.068414028,-0.138755315,0.436607785
0.293614388,1.088567332,-0.530178922,0.115073152,0.348665785,1.176805043,1.091144239,-0.326417835,0.239977955,0.668980416,0.377404394,0.02544818
0.044964158,1.157383334,-0.327928443,0.681441948,-1.023313894,0.42388651,-0.19536826,0.739086604,-0.034178943,0.284519513,0.164364978,-0.101240701
-0.537028891,1.118432552,0.160330394,0.824240515,-0.289873617,0.684877795,-0.30913848,-0.306380334,-0.088806283,-0.499126344,0.224827474,0.386574629
-0.029408624,1.063595873,0.350695969,0.598889216,0.007126151,0.765781926,-0.3476264,-0.283454378,-0.332563456,-0.77588865,-0.434046838,0.391534421
0.253377417,0.782624989,-0.264576111,-0.409057297,0.425157125,-0.385437449,0.079385102,0.494164164,1.499220926,-0.948599493,0.314909022,-0.725818255
-0.690979797,0.830644727,-0.429521263,-0.535987386,-0.388443862,-0.692349104,0.192627262,0.52287089,0.062178731,-0.819333819,0.1278124,0.245158191
1.371769808,1.269799912,0.050917364,0.81873123,0.885185629,-0.1825034,0.028102841,0.199480448,0.323808514,-0.551099386,-0.025943039,-0.960415558
0.935824529,1.471839335,0.226724507,0.385214056,0.357813511,-0.08896546,0.069056492,-0.35002107,0.078049155,-0.813747647,0.047407036,-0.597572987
-0.81112867,1.273605596,-0.352740155,0.170782677,0.635835165,0.890670559,-0.253743782,0.655910382,0.468405947,-0.490221541,0.715541169,-0.727657269
0.412002531,0.689506715,0.082015831,0.623730371,0.280809213,-0.300639141,-0.315587817,0.064865219,-1.218944785,-0.394531387,-0.466559441,0.736283019
-0.147757356,0.920843394,-0.543427464,-0.622953295,-0.288418705,-0.684095474,0.25005629,0.514762584,-0.021369925,-0.536319347,-0.07640999,-0.206880616
0.211444491,1.546826333,0.039750025,1.066519903,0.261474261,0.964159532,-0.310801104,0.474669391,-0.033073976,-0.086064002,0.22906252,-0.66666591
0.355630014,1.090787447,-0.111840051,0.034867912,-1.26218821,0.218735987,-0.055425669,0.12198072,-0.286159751,-0.214333598,-0.126121079,-0.144857343
-0.130246445,0.593721695,0.348930261,-0.221408327,0.647051623,0.204798664,1.503118629,1.03057474,0.015854435,-0.091135512,1.150210368,-0.69130719
0.118709064,0.985894108,0.347185248,0.238679981,0.116235533,0.679909621,-0.124055083,1.21155595,0.895585481,0.547645028,0.331961851,-0.896599769
-0.1900009,0.922880412,0.152546038,0.494809011,-0.692613493,0.522982069,-0.307416054,-0.115740155,0.693601485,-0.523299296,-0.317915199,0.736255854
1.121559738,1.111204613,0.248139943,0.599374032,0.763053063,-0.251276172,0.017521841,-0.274854839,-0.259371567,-0.771111497,-0.749896639,0.286428255
1.012945328,0.933314446,0.121539392,0.625342299,0.207898265,-0.25256649,-0.009898075,-0.489428817,0.656059963,-0.535010786,0.537148482,-0.124934866
-1.042151592,0.950660551,-0.520592528,-0.221214168,-0.289468664,-0.600446479,0.141808238,0.810940159,-0.03283793,-0.617276292,0.159246975,0.512370316
0.918667407,1.528071006,0.298492543,0.455219436,0.49841987,0.914000124,-0.261823532,0.199384719,-0.699591559,-0.668395295,-0.705013843,-0.644251456
-0.948552246,0.759079293,-0.503325144,0.148400196,0.188582086,0.73692593,-0.367340591,0.882085805,0.68489562,-0.304477874,-0.321174442,0.031961753
-1.166040737,1.071247958,-0.264503501,0.158576104,0.646188596,-0.188944733,0.022026966,0.066865127,0.046573817,-0.816014965,0.354885236,0.459298327
0.422885931,0.897152699,-0.061925564,-0.018138897,-0.802219463,-0.722449838,-0.003316064,-0.163369814,0.111756258,-0.340289154,0.216908949,-0.239106649
0.008900422,1.895231523,-0.253165846,0.05982052,0.763108778,-0.037192282,0.213614219,0.037847536,-0.042632236,0.29195407,0.33444082,-0.21404074
-0.765495417,1.135503529,-0.379152185,0.202689968,0.643541699,0.88031412,-0.290742667,0.712614591,0.517967017,-0.544401959,0.756060007,-0.745341905
-0.559177128,0.817388436,-0.549252475,-0.238483803,-0.259818285,-0.486548616,0.099240126,0.820782006,0.451312628,-0.424431058,0.355192698,-0.09526871
0.269826654,1.513310782,-0.363441945,0.876232102,-0.454642618,-0.628074653,0.252642399,0.997122487,0.11199777,0.167405625,0.241205614,-0.959921628
0.076322731,1.123133694,-0.734157363,0.187235608,-0.037593498,-0.560779308,-0.013417636,0.816941421,0.022960873,0.717735098,0.256613509,-0.78211356
-0.075578701,1.365829127,-0.50190807,-0.750745251,-0.193071034,-0.522891637,0.329852903,0.758657625,-0.068632424,-0.61011085,0.08808381,-0.94107749
-0.709488428,1.030533999,-0.517003589,-0.498781284,-0.437820055,0.357094565,-0.095756772,1.133603882,0.09564515,-0.659355647,0.297056645,-0.432316687
0.204321174,1.317413627,-0.202910039,0.195519291,0.420991207,-0.168200308,0.032767633,0.820341341,0.11564743,-0.279115446,-0.627575256,-0.270608986
0.935275775,1.184945074,0.137070501,0.408012666,0.563490858,0.798395399,-0.446214853,-0.17908803,-0.921678216,-0.160920977,-0.736336141,-0.685974138
0.070707916,1.134550777,0.223738331,0.648302466,0.305755309,-0.220988449,-0.1582576,-0.542263058,-0.315586613,-0.372086518,-0.000624213,-0.362514968
0.750102128,0.584126164,0.045965806,0.329588236,0.729031521,1.226262948,0.988642326,1.509929263,0.546743065,0.918539692,-0.224279423,-0.420152632
-0.089341887,0.96834967,-0.226678496,1.231467634,0.329615734,-0.220534952,-0.237166285,-0.37186664,-0.10916439,0.466079717,0.264266462,-0.145934227
0.585908161,1.594077948,-0.0469971,1.359834131,1.042231113,-0.034076893,-0.010206478,0.696776462,-0.187699319,-0.157736607,-0.283221721,-0.843041235
0.823106052,1.019928787,0.066669597,0.313963115,-0.142425146,-0.595696381,0.16802147,-0.305553147,0.44536076,-0.540366849,-0.745408976,-0.021576502
