CP1,CP2,CP3,CP4,CP5,CP6,CP7,CP8,CP9,CP10,CP11,CP12
1.350556534,-0.013373424,-0.554753548,-0.287823892,0.968760483,0.666175378,-0.68807415,-0.425123641,0.084347113,0.548701703,0.040751057,0.031048402
0.715605841,0.798399385,0.048739166,0.183901034,-0.033011972,0.59182502,-0.416976107,-1.041646587,-0.239004774,-0.126387897,-0.149544218,0.068572969
1.049942941,0.909794426,-0.176991511,-0.521547903,0.958830807,0.764192094,-0.418270531,-0.552134642,-0.394324676,0.428144056,-0.633784184,0.775047265
1.046419536,1.519347803,-0.047831157,-0.601202965,0.762112285,-0.278399156,0.283004323,-0.47776291,0.519639153,-0.26266825,0.478121014,-0.201920724
0.812961473,0.948668304,0.961001669,-0.278954141,1.272528399,-0.067026727,0.214933905,0.135957047,0.262122812,0.596373387,-0.090484546,0.221950825
0.299554471,0.438038915,-0.809758074,0.629311888,1.438689309,-0.285087522,-0.344138317,0.042596906,-0.360650832,1.056411645,-0.25805477,-0.084590857
1.344598249,-0.045207473,-0.734873162,-0.337587672,0.601679187,-0.430399811,-0.346121078,-0.12535971,-0.184980781,0.522842963,0.752984726,0.18844725
0.186585973,1.370724903,0.770821035,-0.934628843,-0.202865403,-0.583079463,0.606171744,0.636343539,-0.172173884,0.690179813,0.113354597,-0.55747147
0.296910586,0.144686975,-0.824916856,-0.688760816,-0.631430773,0.048852784,-0.380177683,-0.159322508,-0.381221922,0.863861429,-0.0542201,0.024077843
0.565685204,-0.194869039,-0.979085329,-0.760967776,-0.623371356,0.45485885,0.837577246,-0.468499949,-0.129146305,0.709566546,0.009323476,0.38652784
0.008973227,0.811668761,-0.879193573,0.311606995,0.609179465,-0.559086858,-0.084116241,0.206318272,0.4324986,1.291233474,-0.122824695,-0.920728038
0.533603083,0.987130815,-0.281624835,-0.656617567,0.290419131,0.534720169,-0.238602857,-1.124594627,0.117945845,0.604917804,0.257732046,0.478838572
0.039317215,0.65363907,0.540606153,-0.186289414,0.575788024,0.659312957,-0.229759339,0.554708756,-0.089696679,1.718367493,-0.752055039,0.044771862
1.056287457,0.418811335,-0.446041589,-0.557402147,0.797541283,-0.330798724,-0.187036019,-0.831888043,0.203003763,0.174148139,0.536828767,-0.50481759
0.994694233,0.679441394,-0.505775023,-1.164240697,-0.623472445,0.078487177,-0.123061194,-0.395581399,0.110099615,0.656944292,0.182859319,0.518345446
0.244604617,0.141987906,-0.806185397,-0.377688096,-0.235901276,-0.838669456,-0.167586427,-0.045144585,-0.37423551,0.706612465,-0.091655244,0.334595173
1.463495832,0.956127117,-0.345476332,-0.578938271,0.545927616,0.075357934,1.415257962,0.241065172,-0.331992695,-0.384744386,0.528613062,0.353757419
0.765945548,0.635735947,0.820060054,-1.394993975,-0.605208646,0.142473488,0.258843797,0.177137517,0.231315474,0.517221946,0.264167009,0.375275671
1.022529818,-0.283819008,-0.960910209,-0.688510572,-0.141614457,0.59783938,0.709767668,-0.072237164,-0.493113401,0.583997901,-0.592110002,0.437930597
1.262714284,0.441351423,0.873941084,-1.400334771,-0.236220139,0.206086233,0.145782648,0.564152192,-0.105962378,0.292080073,-0.128497445,0.526512532
0.90080503,-0.384471468,-1.043399326,-0.344728932,-0.240017915,0.528385411,0.323255108,0.133907837,0.176475876,0.87583242,-0.018611234,0.109969997
0.953827083,0.790572438,-0.365937874,-0.457158275,0.455349529,0.600326261,-0.317001742,-0.821468815,0.531940702,0.788646692,0.642384941,0.212976168
0.896093853,0.829364758,-0.245708815,-0.79129506,0.313811635,0.493525112,-0.234095266,-1.146338786,0.185814969,0.47664252,0.380612346,0.440915359
0.691109936,1.305786557,-0.403955959,-0.726708248,-0.250564047,0.402014909,-0.026891243,0.544787687,-0.510463875,0.382809799,-0.681946017,0.35483899
1.460595444,1.333466332,-0.12470093,-0.920573303,0.388360356,0.616824757,-0.052718698,0.205702138,0.478364055,-0.09337741,-0.652978257,-0.252621205
0.768292417,-0.372126344,0.647912936,-0.906530033,0.535186147,-0.689254056,-0.039504335,-0.425785207,0.236888079,0.678193427,-0.550459311,0.124904377
0.433441578,0.245752807,-0.496553891,-0.564248548,0.322461207,0.46194682,-0.489987344,-1.115451031,0.03095431,0.457496545,0.25104152,0.253520489
1.430171292,0.893651085,-0.277022924,-1.142112468,-0.322614605,0.261757484,-0.033341453,0.34358931,-0.03340503,-0.062748331,-0.20180788,0.720178907
1.357818889,-0.062627432,-0.361185856,-0.529222315,1.012798965,0.632539234,-0.684978034,-0.540764515,-0.378957817,0.149358607,-0.488957714,0.528337498
0.696086226,1.101003221,-0.420911044,-0.068799771,0.887694851,0.819284681,-0.401510547,-0.270411346,-0.310458912,1.050666315,-0.251580742,-0.003569651
0.638754841,1.142658519,-0.283354501,0.05270069,1.051293141,0.17372403,0.987066295,-0.223006359,-0.370125465,0.050097668,-0.611114827,0.368109431
0.460605303,0.156896623,-0.590905226,-0.713276347,-0.18016658,0.268185435,-0.443253591,-0.808133876,0.445753353,0.664620182,-0.320055817,0.195629496
0.112167333,0.452984547,-0.535137374,-0.126949671,0.649684196,-0.464560666,-0.196535087,-0.952115586,-0.284084219,0.602366376,0.037046691,0.030147744
1.404484312,0.713708416,-0.297129574,-0.1223489,0.963817372,1.198905632,0.576749349,-0.014339242,0.372604056,0.086384124,-0.1102891,0.464346311
0.541412103,0.551656682,-0.465597116,-1.183953252,-0.596287324,0.196085421,-0.0406081,0.325871604,0.36423102,-0.796265211,0.260664166,0.001055483
1.478424924,0.84251892,-0.287177542,-1.126040601,-0.317269393,0.254680034,-0.045957102,0.367115454,-0.00836869,-0.071414058,-0.178247465,0.701762929
1.30616803,0.779112958,0.058713912,-0.370573286,0.788203452,0.814584405,-0.345725862,-0.073911423,-0.094168622,-0.773185018,-0.48824822,0.419079217
1.043354372,0.178817525,0.570391805,-0.182944068,0.581123662,-0.425042159,0.018091914,0.643373524,1.527218442,0.178024443,0.261123569,0.628851254
0.734497543,0.009724899,-0.654646633,0.054931173,0.684554902,0.657778632,-0.765492238,0.385527553,-0.037630531,0.946464947,-1.158526322,0.095741102
0.814428603,-0.112601048,-0.634750152,-0.157864313,0.436850014,0.578670229,-0.733881925,0.001049659,0.567374758,0.818243271,-0.704947696,0.354389275
0.767702827,0.056304261,-0.541712439,-0.868453062,-0.157080644,0.228809655,-0.421163394,-0.850590038,0.48912538,0.536078788,-0.218281315,0.163086126
1.014943525,-0.225446184,-0.747828002,-1.014329098,-0.586089287,-0.013292885,-0.418980007,-0.322979463,0.094894692,0.488040147,0.237970637,0.276880998
0.2738271,0.854835205,-0.538862834,-0.332189433,-0.28618556,0.86291326,1.171812945,-0.271519952,0.363844171,0.472433173,-0.415442875,0.190980175
0.707636045,0.46921677,1.009789339,-0.779100147,0.932526809,-0.413491998,0.167296959,-0.763872114,0.007577507,0.666059058,0.072397565,0.581315213
0.951020551,-0.046907686,-0.597557866,-0.330544426,0.494716243,0.513910565,-0.593003597,-0.770328403,0.494044873,0.632649392,0.681078354,-0.041771288
0.714282309,1.609532886,-0.371792711,-0.849902566,-0.304242594,0.371651191,0.092767263,0.672120336,-0.29753229,0.285188331,-0.22989478,-0.407875123
1.793256018,0.760271271,-0.134921019,-0.798699698,0.586717724,0.593285952,-0.247699506,0.457628899,-0.661153076,-0.370100097,-0.149230994,1.0266106
1.082561644,1.156880279,0.376265085,-0.624599832,0.334373623,-0.757645015,0.494880795,1.218762073,-0.138033209,0.425199633,-0.065332311,-0.36421302
0.490044689,1.384699651,-0.563918885,-0.690170774,-0.21497849,-0.650869484,0.217480403,0.080289855,-0.27211189,0.842369965,0.054665399,-0.443277756
1.314482053,0.003996052,-0.670690541,-1.030687516,-0.117120799,0.155034804,-0.459545919,-0.052305296,-0.39068846,0.450736562,-0.463961656,0.360803956
1.485426632,0.981693539,0.741863354,-0.811198649,0.809885206,0.692806963,0.000495974,0.185814111,0.458399145,-0.003338865,0.594660752,-0.19216267
0.447842743,0.191945062,-0.585275794,-0.489020142,0.167776754,-0.66712371,-0.183251883,-0.803033183,0.514072898,0.55679244,-0.389217759,0.265450899
0.478629941,0.576060811,-0.057441904,-0.035443214,0.816272156,0.051575886,0.859207147,-0.364052104,0.378219065,-0.540558988,-0.073504784,1.289118838
1.411826185,0.246252934,0.169298372,-0.941804805,-0.390718452,0.597476607,1.298286439,0.740866036,0.624085473,0.203231635,0.736733118,-0.103834676
1.617402727,0.77895738,0.640199989,-0.762247163,0.678488085,-0.314706112,0.233026554,0.785988167,-0.014448421,-0.184374277,0.91843237,0.326390227
-0.48561654,0.889780884,-0.580148632,-0.417745295,-0.629925292,0.196334581,-0.237889969,0.111685814,-0.224991421,0.911814941,0.062797636,0.839398064
0.587159769,0.672002862,-0.594161307,-0.504661869,-0.641947838,0.228995334,-0.277560488,0.000997224,0.337791029,0.616433276,0.267637214,-0.047973987
0.618311219,1.032301491,0.962666642,-0.353024451,0.999974245,-0.054108571,0.26567671,-0.035913769,0.364305507,0.666830143,0.283925218,0.198535227
0.71537142,0.823177175,-0.662883635,-0.703724586,-0.50507733,0.237426724,-0.205371259,-0.055344658,0.383678048,1.114714332,0.320617639,0.306306273
0.318127224,0.403745495,-0.804941914,0.529044391,1.1136212,-0.384284417,-0.339825317,0.501722514,-0.120863825,1.214609978,-1.147927169,0.134571798
1.181727551,1.328061869,-0.329825367,-0.961727567,-0.235945116,-0.599576192,0.354442849,0.302867784,0.430307967,-0.054625916,0.378278376,-0.136282094
0.379343183,0.467364197,0.978320339,-0.790450704,0.638091775,0.597464049,-0.164961974,-0.642041366,-0.089526686,0.848191053,-0.064425478,0.691289631
0.847594569,1.092397678,-0.354577739,-0.593258494,-0.065101494,0.472734409,-0.144160269,0.79958809,-0.576990912,0.281998453,-0.909258523,0.610913151
1.055799306,1.547452005,-0.056948116,-0.606523614,0.70014302,-0.182943016,0.263516125,-0.474733763,0.480327221,-0.213101332,0.55595511,-0.206860796
0.471779662,0.693445981,0.730908414,-0.327870729,1.252534223,0.262753493,1.369042952,-0.13463547,-0.717975193,0.859057702,-0.31941745,-0.339383118
1.54568677,0.347129339,0.549637502,-0.617062053,0.665752395,-0.662780426,0.271919267,0.406641888,0.837466327,0.086889987,-0.24290125,0.488595771
0.898010732,1.193787006,-0.080441852,-0.747697203,0.253858272,0.603416636,-0.040774897,-0.770628584,0.406932868,-0.020289369,0.416247879,0.465993857
1.03824605,1.248102741,-0.014944326,-0.467186603,0.889062083,0.879776627,-0.237152871,-0.176473613,-0.170638106,-0.069849153,-0.602226491,0.832450674
1.701945474,0.345946092,0.553688653,-0.931450238,0.321238785,0.400606061,-0.084905596,0.558093126,-0.144247586,-0.053491777,0.792032445,0.780510491
1.003242959,1.19368216,-0.234562897,-0.739130724,0.161699416,-0.553544136,0.288721429,-0.335942095,-0.01578609,-0.110071289,0.723251293,0.675428253
0.862274815,0.389168515,0.570510771,-1.016875619,-0.15895011,0.748765764,1.331850385,0.499288157,-0.284038038,0.564078271,-0.507828391,0.523321732
0.787859662,0.780922659,-0.671737379,0.213058126,0.92626358,-0.419067139,-0.119463054,0.23091542,0.568147411,1.122598717,-0.647717768,0.380359021
0.270652323,1.326985591,-0.431981206,-0.775617097,-0.732188317,0.25089764,0.081953489,0.173213691,-0.11907611,0.496024454,-0.057130574,0.303835764
1.204765768,0.860025536,-0.540339427,-0.471786951,0.474496621,0.569569111,-0.370615286,0.015535978,-0.394187016,0.839438858,0.294906138,0.421486021
0.202930929,1.319664557,0.775168722,-1.155388129,-0.487690108,0.258168169,0.369238506,0.624850616,-0.202414548,0.758490798,0.10438015,-0.628461968
0.699673937,-0.420472629,0.569678948,-0.62441198,0.894291706,0.863555408,0.484800794,-0.609821827,-0.487923047,0.720232334,-0.398779228,0.148666841
1.729871526,0.261144258,0.602657346,-0.430703097,1.623202045,-0.413052055,-0.020534551,-0.012069116,-0.162428504,0.39447172,-0.345510971,0.791668503
1.278021219,1.526115758,-0.104701652,-0.217838559,1.191324732,1.046756433,-0.249796392,0.429668253,0.218552812,0.123278203,-0.208075897,-0.153414328
0.244701035,0.421020074,-0.708008082,-0.622380281,-0.60259088,0.105752945,-0.347490167,0.1452633,-0.431434769,0.23282934,-0.009625794,-1.097438922
1.790628443,0.438272342,0.364720574,-1.042912344,0.386784239,-0.769592363,0.156144257,0.704482392,0.082987578,0.464583579,0.18637274,0.021030657
0.986522282,1.252191794,-0.258725082,-0.440739427,0.613365878,-0.491623144,0.257662446,-0.085297937,0.4643677,0.171902758,-0.96756925,0.400240218
1.322016401,0.013276172,-0.346712668,-0.550896446,1.010849184,0.637621243,-0.663602707,-0.569371521,-0.407051968,0.168847474,-0.511994003,0.529931158
1.070481284,1.399326617,-0.380731924,-0.3943187,0.509571719,-0.576131419,0.266268185,1.138502213,-0.147115084,0.06790168,-0.466485589,0.410189642
0.355359458,-0.252359302,0.188978651,-0.297749213,0.443757019,0.421083258,-0.471149759,-0.423197172,-0.051503807,0.874668798,0.518991443,-0.026793082
0.169155186,1.274687507,-0.29039905,-0.540191925,-0.289206391,0.46772517,-0.011847008,-0.224640282,0.395694845,0.44436946,-0.41721698,0.167091216
0.129194314,0.918143366,-0.151195932,-0.35490554,0.571857202,-0.42945068,-0.033095831,-1.133687756,0.371384633,0.277504204,0.293955828,0.859265824
0.111121341,0.071374896,-0.401115744,-0.244175597,0.542541126,-0.374006859,-0.343417498,-1.078054773,0.300660152,0.161682826,0.400134403,0.612922743
0.269535935,1.325363372,-0.432433945,-0.775154389,-0.732432594,0.251243005,0.081371613,0.173357671,-0.119343194,0.495623562,-0.057817739,0.305605291
0.831124743,1.174291378,-0.596500805,-0.654505318,-0.267096113,-0.145524506,1.559651642,0.228303547,0.276244627,0.122773844,0.207378451,-0.040301631
0.416750416,1.111384538,-0.500150917,0.393554453,1.175609519,-0.000101315,-0.217389735,0.045571282,-0.322500647,1.077070012,0.015596907,0.408490933
1.195401329,0.318635638,1.073135554,-1.025018334,0.944287362,0.597421722,-0.187792147,-0.416925451,-0.42382328,0.586299891,-0.273148645,0.677470398
1.678231942,0.451358325,0.571150321,-0.724502974,0.668049982,-0.529981486,0.194873639,0.537454508,-0.098947581,-0.133557191,0.706531737,0.846890529
0.877000679,1.182947708,-0.11407087,-0.564516369,0.49713925,0.706936046,-0.146287436,-0.481631826,0.170783521,-0.010073924,0.029816213,0.536753778
1.154115927,1.072555607,-0.482152857,-0.579173781,-0.091146361,0.495784624,-0.15083985,0.717516708,0.242457038,0.486167039,-0.251899559,0.411340453
0.564765987,0.221154473,-0.732396992,-0.956774024,-0.617604957,0.0520153,-0.344098254,-0.409417121,-0.071594872,0.712566595,0.038847141,0.312825852
1.197494429,0.228636673,0.738102858,-1.485893815,-0.177505707,0.100728743,-0.003018468,0.133899228,-0.379785405,0.828016379,-0.202784374,0.501875285
1.349890405,1.150587174,1.003494179,-1.058170795,0.880310496,-0.398274958,0.460845911,0.485921549,-0.485597938,0.043733246,0.26222399,-0.180340234
1.087981552,1.252420935,-0.290614982,0.068544448,1.255224753,-0.197508504,0.112484514,-0.050406178,0.425783016,0.290834864,-0.106846362,0.224383871
1.234997728,0.426820606,0.909114547,-0.61045759,0.694005245,-0.402694725,0.239575818,0.482204657,0.819638926,0.476989389,-0.293969335,0.218561244
1.115684951,0.742504264,1.197394284,-0.896688081,0.994783812,0.784264116,-0.02251635,-0.019729607,-0.225009132,0.154879325,-0.449651917,0.627690316
0.622643405,0.615263741,-0.609615369,-0.495971665,-0.632643575,0.22472541,-0.29108939,0.030871152,0.361182119,0.58962303,0.290958121,-0.07867088
0.948732721,1.175591956,-0.351056164,-0.61365319,0.508169385,-0.357534805,0.072472961,-0.146231128,0.073443173,0.574028643,-0.516863648,-0.565446947
1.4092849,0.700527936,-0.467240789,-0.888641324,0.205499259,-0.71101791,0.031031733,-0.020659671,-0.210973664,0.442724321,-0.505785187,0.636113353
0.771547977,1.230578152,-0.326861976,-0.633064154,-0.068467362,0.478063786,-0.104588504,0.747812894,-0.627252533,0.311947374,-0.948508844,0.620802086
0.910376098,1.13737329,-0.629114403,-0.77578096,-0.347914587,0.289390287,-0.135828041,0.221248568,0.429234512,1.014056068,0.454500188,-0.42760695
0.861338715,1.376815807,-0.155949736,-0.332495506,0.899837484,-0.382543873,0.272077371,-0.563528302,0.217461083,0.036691617,-0.073222195,0.433826987
1.728997483,0.760920087,-0.222853993,-0.867948037,0.401905614,0.510767488,-0.192260167,0.277866728,-0.5194879,-0.317959175,0.134563422,0.778579891
0.623184138,0.614709343,-0.60790905,-0.492613732,-0.636842977,0.228022128,-0.293141771,0.028067953,0.362430832,0.595980871,0.290324805,-0.070651859
1.271738803,1.011007874,-0.193374751,-0.139555831,1.009483071,-0.163947428,0.03216334,-0.170245606,0.655487517,0.05568475,0.345442661,0.346289556
0.350596254,0.632419906,0.811256137,-0.66565842,0.784230571,-0.618610839,0.333631293,-0.946702478,0.1207956,0.953198118,0.250945029,0.174516179
1.460214085,1.033016327,-0.176142293,-0.629615901,0.738972013,-0.532916665,0.240316654,0.024839236,0.365215865,-0.1016359,-0.976150405,0.491305865
0.230941751,-0.048500616,-0.327776103,0.207630017,1.335912319,-0.243517343,-0.55625104,-0.210554888,-0.508155256,0.049491489,-0.796371516,0.816105551
0.193626052,-0.214149173,-0.875840038,-0.000691178,0.233628329,-0.230976903,0.959600071,-0.569492203,0.134432114,0.721934975,-0.622096691,0.13817761
0.408347321,0.39729354,-1.04879609,0.238374373,0.494497892,-0.689338842,-0.204653145,0.749051082,-0.467759804,1.302131034,-0.479234577,-0.006223501
0.197646791,0.349226007,-0.785659536,-0.748075938,-0.637192493,0.063897963,-0.322942894,-0.235319572,-0.454490207,0.913573311,-0.111702837,0.029642443
1.61526633,0.142975602,-0.616670224,-0.524337701,0.663158269,0.489768471,-0.586247442,0.354282982,-0.291257068,0.390528393,0.620755793,-0.347020888
1.480527874,0.793921145,-0.229019355,-0.89859164,0.048884156,0.461771614,-0.196945974,0.666371115,-0.135261057,-0.102558933,-0.75871922,1.0142557
1.423318422,-0.069643962,-0.760037689,-0.726373165,0.298130718,-0.958875863,-0.113123122,-0.025673116,-0.23971301,0.414411472,-0.478811148,0.222600668
0.427604921,-0.01228321,-1.045767445,0.228147479,0.43053504,-0.449038459,0.75663694,-0.2244898,-0.376885029,0.970369536,0.645909214,-0.244829949
0.563895013,0.840507302,0.055471009,0.362506755,0.103613779,-0.429409661,-0.101856169,-1.194319038,-0.003824309,-0.201929555,0.10046717,0.11483381
0.818936436,0.987411364,-0.318943539,0.140833638,1.250427422,0.01494199,-0.220449419,-0.071427119,-0.374950427,0.825885832,-0.312492201,0.399037492
0.230095226,-0.087850887,-1.036879403,-0.310758671,-0.2906844,-0.476323551,1.104130504,-0.264625864,-0.417331937,0.790590874,-0.18633538,0.157100682
0.672442713,1.236392448,-0.375068551,-0.154044187,0.32905879,0.728149519,-0.199381375,0.461786661,0.351762074,0.670725141,-0.777425954,-0.011832687
0.262196956,0.700300558,-0.42429816,-0.708852493,-0.363921912,-0.848000434,0.058598907,-0.357307928,0.320859465,0.441024888,0.11666667,0.9323702
0.756206044,-0.205031631,0.075042072,-0.167509854,0.828022026,-0.710495879,-0.12401755,0.190609936,0.025601039,0.975882454,-0.775922812,-0.144042439
0.823853788,1.080187882,-0.255573603,-0.208796691,1.204111586,-0.241617031,-0.085333495,-0.442647599,-0.732823578,0.508968872,-0.688339746,0.41075984
0.496899065,0.285187048,-0.425835657,0.232725937,1.240349588,-0.405577474,-0.316325681,-0.371089946,-0.833596991,0.028015,-0.918615001,-0.20491252
0.42484698,0.92513731,-0.721988982,-0.479223227,-0.522669033,0.248924466,-0.192329783,0.132591745,0.026117106,1.334284173,0.194946546,-0.002930774
1.193429149,0.421237837,0.282131882,-0.766398878,-0.41135172,0.269918475,-0.008647506,0.798272799,0.931368768,0.646689834,0.846531942,0.355141998
1.554042045,0.809100532,-0.207471443,-0.81194981,0.215597402,-0.601762029,0.138679739,0.574574385,-0.060114444,-0.246897017,-0.516506331,1.029767558
0.257307068,0.197902804,-0.813210198,-0.706135607,-0.632821245,0.051576997,-0.364946153,-0.177713117,-0.399604181,0.868216344,-0.067700375,0.025001605
0.310360665,-0.148558131,-1.162081092,-0.204622145,-0.498246491,0.573596106,0.763334654,0.05086928,-0.141438839,1.219999331,0.142722327,-0.149060286
1.14273776,0.566109405,1.08141042,-1.03536922,0.489704142,0.60650937,-0.005750123,0.320674189,0.21561411,0.316547529,-1.005371719,0.560182274
0.980855613,1.026263935,-0.343455543,-1.117844255,-0.687351142,0.192464333,0.063233087,-0.017354495,0.331483151,0.150758309,0.214824778,0.555794771
1.43429847,0.261109625,-0.553947983,-0.339520976,0.885469848,-0.174804676,1.18562756,-0.33552329,0.136295499,0.459995968,-1.170782667,0.644693452
1.112649146,0.277516147,-0.680128369,-1.144623995,-0.432012859,0.05256845,-0.29576871,-0.115485929,0.068493887,0.427537812,0.315477585,-0.455050238
-0.030438158,0.989140704,-0.74508567,0.351479365,0.423751731,-0.547375458,0.025720858,0.012604714,0.554664759,1.446948606,-0.192152448,0.041591582
0.44224883,1.677762114,-0.395833825,-0.633871337,-0.220990378,-0.630992554,0.413982566,0.460845757,-0.008062361,0.269528888,0.007599554,-0.382259534
1.198544975,0.995999551,-0.082379272,-0.69993445,0.524094948,0.660078358,-0.147798869,-0.490796592,0.242004093,-0.17544967,0.152634952,0.505675671
0.99069853,1.035262569,-0.343274415,-1.118839193,-0.68632871,0.19373029,0.065960554,-0.019926311,0.33031941,0.158952756,0.214074374,0.551964218
0.868536242,0.443641631,-0.54914581,-0.514298027,-0.537024845,-0.208157593,1.390158363,0.019146366,0.285914977,-0.444830662,0.1542002,0.299088269
1.366408082,0.180256876,-0.56320802,-0.557349658,0.227063867,0.807213985,0.834696276,-0.323813306,-0.777486415,-0.127968273,0.077134732,0.300951572
1.245188363,1.104643475,-0.369305171,-0.857024674,-0.018234374,-0.83517249,0.397015628,0.149462097,0.188209984,0.073130188,-0.170181354,0.492787777
0.71244664,1.301388265,-0.297567328,0.058606267,0.990339126,-0.184654389,0.004783505,0.913467447,-1.165889114,0.09980845,-0.476165397,1.095524579
1.152321546,-0.511521634,-0.712433446,-0.401800676,0.434621049,-0.250148051,0.556376217,-0.554957432,0.376745498,0.255573837,-0.50062296,0.303294434
