CP1,CP2,CP3,CP4,CP5,CP6,CP7,CP8,CP9,CP10,CP11,CP12
-0.78890434,0.933177579,1.358958576,0.729569141,0.138259346,-0.29193962,0.194997206,-0.168222925,-0.174929922,-0.173989102,0.167831658,0.264126756
0.480073125,1.000866383,1.387877225,0.487592822,0.824493991,-0.281722674,0.278227616,0.040299772,-0.792043238,-0.16526963,-0.888423894,-0.18468574
-0.192298969,-0.232508578,0.911147529,0.636924166,0.348494705,0.644952755,-0.599430608,-0.145193788,-0.998481866,0.410934551,-0.47685886,-0.090648259
-0.089308683,0.316893857,0.895075159,-0.764583501,0.156734907,-0.678196024,0.176660761,-0.585042116,0.71395339,0.77296961,-0.211377566,0.625797157
-0.809140472,-0.147245662,1.075350349,0.852024859,0.413861993,-0.399063554,-0.296583408,-0.36684049,-0.62866452,0.150880675,-0.159498993,0.271182264
-0.70642821,0.373182236,1.207519176,0.838067063,0.053694408,1.15821482,1.001776869,0.054479454,-0.405644083,-0.189481696,-0.158306914,0.639484579
-0.216884609,-0.508933583,1.032077616,-0.14095062,-0.698754668,0.165020016,-0.421405949,-0.707228603,0.318406422,0.060982175,-0.279965155,-0.087186896
-0.671672013,0.658130271,1.077805119,0.15318486,-1.147915662,0.227352277,0.019267833,0.608591115,-0.292543686,0.077496985,0.055862739,0.280059463
0.107064175,1.216351202,1.260116566,0.078402222,-0.298687396,-0.389538036,0.410572416,0.132899306,0.128900028,-0.028915245,-0.352781441,-1.123091279
-0.822898655,-0.156444486,0.853471852,0.633611844,-0.16359775,-0.650668758,-0.200565945,-0.03064491,-1.061789374,0.185318299,0.513360303,0.399143325
0.128467561,-0.010595772,1.063027718,-0.169427938,-1.212434941,0.416941858,0.89133334,0.148635001,0.205517817,-0.389934554,0.133115737,0.320240861
0.058945054,0.462606565,0.819282627,-0.882900637,-0.310574325,-0.758606855,0.225781053,0.200463589,0.181714509,0.181280646,0.326839929,-0.372799013
-0.562963629,-0.492399146,0.925350288,0.205802853,-0.603982243,0.248372677,-0.503549599,-0.387270586,0.256373631,0.229372636,-0.226711589,0.213556294
-0.738418573,0.787939929,1.42355214,0.599018719,-0.028135047,0.722367844,-0.153390531,0.040093465,-0.358388996,-0.17142372,-0.035600912,0.477327858
0.290904137,0.349888315,1.12205475,-0.313133811,-0.668703675,0.277871686,-0.115261815,-0.708162069,0.218224907,0.443772742,-0.379471615,-0.18018304
0.068001582,-0.333448254,0.686362422,0.036106904,-0.739186647,-0.959035019,-0.031840731,-0.058474175,-0.628923292,0.435203203,-0.184498414,-0.507342885
-0.076275095,0.834938185,1.138891804,-0.617497383,0.063158166,-0.421029596,0.338349749,0.149454699,0.894491533,-0.343538407,-0.019699185,-0.464002726
-0.451230269,0.56248654,0.872453896,-0.409349715,0.220897479,0.980610239,1.296649131,-0.450341188,-0.013086311,0.44123059,0.268484596,0.424113838
-0.331351215,-0.204064938,0.598973986,0.104320064,-0.988043793,0.072594622,-0.329498142,0.208803755,-0.814550157,0.732871883,-0.104701347,-0.307309557
-0.376340019,0.675492823,1.516020042,0.285446459,-0.133388192,0.641473761,-0.103956052,-0.255345627,-0.266538386,-0.356269608,-0.072672942,0.213199774
-0.050803017,0.809096086,0.878387043,-0.686740631,-0.277760252,0.37987352,0.142204928,0.144486353,-0.656975733,0.143257381,0.531246687,-0.188275383
-0.450921173,1.244982709,1.019311968,-0.170454225,0.671012906,-0.145332755,0.274716016,0.878721685,0.148440571,0.502682434,-0.696050528,0.171438227
0.863625201,0.625743139,1.382446354,0.49307954,0.661207208,0.915447702,-0.245915808,0.476894231,-0.440521739,-0.048476141,-0.530237634,-0.194979646
-0.136199527,-0.899554372,0.954928837,0.179546371,-0.492725504,0.512420268,0.410347888,-0.392966983,-0.144926113,0.011960712,-0.656487273,-0.132112365
-0.791951271,0.683196266,1.235156081,0.372778992,-0.71036201,0.449965954,-0.054484346,0.179360587,0.198857367,0.059475283,-0.322322336,0.151349483
-0.281264922,-0.838977217,0.825945604,0.189940315,-0.769112662,0.131719831,-0.61146952,0.408308181,-0.263212295,0.084297974,-0.164215505,0.738360962
-0.536361374,-0.503583191,0.955575836,0.25525706,-0.521513014,0.284304826,-0.53510389,-0.31631498,0.262080691,0.21896153,-0.328000626,0.321154348
-0.784425453,-0.579761962,0.827299062,0.818702717,0.063660329,0.937193232,0.631663396,-0.432754189,-0.752944146,0.260742717,-0.11556596,0.256967279
-0.566053396,-0.210397345,1.126618735,0.264853351,-0.144402332,0.40514397,-0.455454527,-0.813221273,-0.492705145,0.118598946,0.024951601,-0.174848124
-0.120660398,-0.571524074,1.021172978,0.124897572,-0.348500255,-0.782706318,-0.188489746,-0.66489361,0.435242537,-0.039739037,-0.304936748,-0.031085693
-0.790086895,0.652541184,1.313273265,0.431392383,-0.523560564,0.53984693,-0.119321447,0.372019163,0.055280814,-0.043643713,-0.613603146,0.403419544
-0.094554761,-0.442654523,0.893385521,-0.374153994,-1.144228258,-0.049364869,-0.324579046,-0.316876383,-0.199019016,0.134266233,0.078418401,0.050531977
-0.597207689,1.008109402,1.269485435,0.292078311,-0.548551823,0.502456062,0.020015665,0.458019532,0.242549814,-0.047783117,-0.186391761,-0.605348428
-0.03025251,0.724719752,1.39800883,0.523030152,0.192682305,-0.27700037,0.160699331,-0.33902934,0.622832243,-0.22786904,0.527308624,0.060184206
-0.356527815,-0.319984999,0.917714146,0.027375833,-0.656715926,0.141455678,-0.376074856,-0.411966145,-0.94222026,0.144105551,0.549135482,-0.196927246
0.812844691,0.475109121,1.143490801,0.449993481,0.803107618,-0.211955964,-0.076347892,-0.336644352,-0.173858527,0.401061031,-0.231903292,-0.242449071
-0.384735316,0.306422701,1.067585057,0.550061698,-0.259678618,-0.577446123,0.01265363,-0.192484503,0.460221478,0.61283945,-0.212381762,-0.318393171
-0.674123825,-0.469260849,0.582444854,0.545094285,-0.918755012,0.150102922,-0.505195868,0.556716384,-0.251619877,0.776081259,0.279440097,-0.19256092
-0.80670796,-0.168868647,0.672827819,0.41110957,-0.64870955,-1.048405818,0.020588112,0.135581777,-0.576343905,0.494853184,-0.100568371,-0.091932637
-0.403544662,0.845919682,0.736430706,-0.414424946,0.456034219,0.585827501,-0.07077141,-0.464335826,-0.459532554,1.365123987,0.190188222,0.27183753
-0.40410362,0.990650076,0.969581889,0.063706519,0.967148933,-0.111601728,0.212733995,0.267962198,-0.323535331,0.578578716,-0.074761663,0.922998547
-0.148868622,0.602352255,1.411721768,0.040513958,-0.450477846,-0.578932467,0.270746608,-0.333180068,0.693858288,-0.40648383,-0.314878931,0.259305637
0.094867549,-0.368355286,0.90856595,0.249244895,-0.180437342,-0.603960074,-0.184516861,-0.276260644,-0.327969098,0.303679527,-0.71029827,-0.400647203
-0.710551246,0.764281249,1.096283662,0.358619179,-0.802695709,-0.702608131,0.298667537,0.585717387,-0.250249864,-0.006621526,-0.034403216,0.354118752
-0.832681394,0.7461879,1.246927514,0.352637961,-0.716352485,0.462028154,-0.039481624,0.153160289,0.173888523,0.074071474,-0.344579313,0.158165955
-0.864879876,-0.359232948,0.938686896,0.744751901,-0.112659757,-0.578805674,-0.290481949,0.021475041,-0.262274485,0.248019989,-0.587032426,0.327002706
-0.07132195,-0.929927599,0.962108099,0.134876441,-0.502923625,0.540891655,0.364159438,-0.529838448,0.196305944,-0.046129194,-0.608134435,0.203868762
-0.752068968,0.673127126,1.321961486,0.442587364,-0.528527451,0.534659104,-0.113831937,0.358347672,0.053515691,-0.001843622,-0.613765092,0.417152484
0.950530706,0.827974523,1.195512269,-0.696443155,-0.981806464,0.171455466,0.222963825,0.358869369,0.060774624,-0.284243054,0.287966234,-0.793785959
-0.035668136,0.772076755,1.21996243,-0.038250155,-0.745413939,0.392296246,0.079885781,-0.133016686,0.080834309,0.134517707,-0.476300453,-0.435386101
0.561946118,0.520518521,1.161590279,0.517919037,0.620202083,0.821140468,-0.385842349,0.029580569,-0.746550165,0.653842137,-0.581753811,-0.354874798
-0.634962047,0.641786123,1.162985961,0.224785072,-0.967778706,0.313839433,-0.042863552,0.787955272,-0.437593718,0.015199702,-0.237031549,0.55218101
-0.817633002,-0.288322173,0.890778862,0.739542507,-0.023543167,-0.751808099,-0.149007054,-0.062596322,-0.181429444,0.38238383,-0.730422823,0.035293688
-0.734226182,0.797853241,1.45638251,0.877317056,0.399829205,-0.176791628,0.069749115,0.118533677,-0.281653531,-0.295360163,-0.205873811,0.669356703
-0.578446083,-0.280329784,1.000355659,0.051826405,-0.722368877,0.179608314,-0.372298657,-0.571227305,-0.089433921,0.31659124,-0.446493063,-0.372423358
-0.318502056,0.208084435,0.989220991,0.110294014,-1.119841059,0.521617729,0.866493695,0.394267029,0.060248792,-0.178466852,0.118724201,0.61504653
-0.791140318,0.997603165,1.113181077,0.112833521,0.904153523,-0.135581384,0.191959049,0.218853881,-0.168418607,0.403056806,0.013419767,1.205961701
-0.474295517,0.93360697,1.400982689,0.430522021,0.088863169,-0.538449964,0.391892766,-0.535331291,-0.096356659,-0.245254158,0.099585539,-0.151109923
-0.069257768,-0.695057848,1.076308366,0.291075519,-0.158849204,-0.737254897,-0.244136668,-0.302523194,0.001207044,-0.059848968,-0.606435555,-0.080508988
-0.84865674,-0.457037436,0.972537649,0.543027834,-0.350283212,0.376363287,-0.59096066,0.071124663,-0.240862607,0.316394554,-0.749019956,0.278953406
-0.200743249,-0.497459921,1.034999187,-0.138557414,-0.701706591,0.167239104,-0.419409477,-0.713249881,0.318136888,0.078536028,-0.279208341,-0.085813774
-0.180067032,0.566127158,0.962230377,-0.779497314,-0.538797348,-0.688679286,0.359940854,0.269473691,0.330730625,-0.193661717,0.199947331,0.419771787
-0.13687678,0.617674196,1.41419306,0.037317196,-0.44833189,-0.579757007,0.276035057,-0.335374022,0.693903883,-0.399002899,-0.311375476,0.246232384
-0.461905301,0.839565983,1.458539358,0.175948225,-0.314541784,0.556910904,0.00153424,-0.489051126,-0.171583098,-0.247812057,0.183405469,-0.054878564
-0.013432641,0.533660838,1.075473841,-0.110948423,-0.679386135,0.28367034,-0.074312417,-0.546973863,-0.170034813,0.688373539,-0.526393239,-0.497135329
-0.593895306,-0.296406812,0.997954142,0.053581268,-0.724955755,0.18288055,-0.378108159,-0.569192608,-0.090479067,0.307062858,-0.452276343,-0.360422098
-0.937187153,-0.629683902,0.756776604,0.880165823,-0.212339929,-0.319425088,0.618359821,-0.153928712,-0.160187465,0.261027064,-0.504959121,0.24880514
-0.627622621,1.252304133,1.378500116,0.643500131,0.23799018,-0.143729134,0.2402107,0.124759451,-0.168046881,-0.267783041,0.37862604,-0.484240894
-0.278173687,-0.751089976,0.829508318,0.399873016,-0.480515558,-0.71689808,-0.356968494,0.409355169,-0.241088408,0.025781818,-0.146881796,0.770417612
-0.436766179,0.373356935,1.392146454,0.745346846,0.287017407,0.050130898,0.990643044,-0.174392719,-0.292133689,-0.584745993,-0.191183163,0.529514153
-0.478483605,0.884303353,1.445580538,0.386002682,-0.027222868,-0.252503225,0.227811843,-0.477772335,-0.134497705,-0.310450918,0.188780521,0.008542671
0.028859875,0.855065483,1.062615735,-0.067065135,-0.896692449,-0.637386901,0.398538187,0.283002366,-0.398719896,0.102482717,-0.11466628,-0.23746733
-0.527832221,0.817134538,1.473660904,0.491367128,0.07854049,-0.329517335,0.207677475,-0.372820102,-0.166764689,-0.412653018,0.139163716,0.273446239
-0.903217377,-0.664275204,0.624880667,0.849578299,-0.301208834,-0.255788581,0.979261641,-0.252293156,-0.200941045,0.352714757,-0.343468197,0.12344643
-0.560321065,-0.186008609,1.080842924,0.483915427,0.095910828,-0.556388435,-0.174566402,-0.833936493,-0.48809351,0.022140512,0.207876674,-0.13570616
-0.282389756,0.720153838,1.372300325,0.049075231,-0.56980736,0.414361951,-0.008513476,0.148412195,-0.780690044,-0.318134792,0.288798829,0.348240672
-0.569927807,-0.310222352,1.046066742,0.709900918,0.287780367,0.604628178,-0.642032952,-0.161600008,-0.809671633,0.198041002,-0.360818322,0.197521418
-0.045951277,-0.729037613,1.114872269,0.043874487,-0.437611182,0.275561706,-0.572637639,-0.385966741,0.262581959,-0.047406248,-0.605169377,0.29054255
-0.096912089,1.081788778,0.910394714,-0.632204438,0.136899973,-0.509255478,0.489868422,-0.085449902,0.311549233,0.763206624,-0.475295302,0.053918159
-0.498246849,-0.291865503,0.841286421,0.051584651,-0.809681647,-0.975115682,-0.04457512,-0.127874523,-0.513972692,0.198761443,-0.141769893,-0.17481925
-0.803735732,-0.686264021,0.481473902,0.351287039,-1.064711895,0.464151109,0.804886008,0.121533432,-0.709893161,0.486646703,-0.051958517,0.081986078
-0.447417181,0.812437851,1.433358881,0.406916075,-0.021033797,-0.266531499,0.210816298,-0.44909855,-0.108994623,-0.333014401,0.20999501,0.006227553
-0.789596559,-0.288201554,0.713914475,0.440636461,-0.73918348,-0.880366553,-0.134808941,0.234532689,-0.63442435,0.375603696,0.061278528,0.197204033
-0.70185056,0.724755052,1.089465907,0.135985786,-1.151160675,0.232665663,0.036967885,0.58171877,-0.316770992,0.098648713,0.035722832,0.290608106
0.599056352,0.989903093,1.158609764,-0.560942324,-1.008246696,0.217752612,0.217421945,0.377018861,-0.008055528,-0.145365659,0.164316757,-0.754305768
-0.564150094,0.429801009,1.009011826,-0.217654426,0.511054132,-0.484058407,0.094879485,-0.669287493,-0.131039758,0.295853419,0.164722774,0.006786297
-0.799329224,-0.128063268,0.87599835,0.86790402,0.018830353,0.577328896,-0.561267753,-0.258390503,-0.230582119,0.66279169,0.441205415,-0.297223331
-0.375961164,0.739769882,1.186959997,0.012389581,-0.961279412,-0.672726153,0.342641878,0.273411062,-0.211163893,-0.129155913,-0.007334739,0.080271921
-0.742461058,-0.514983931,0.930671946,0.529222515,-0.426632604,0.328592714,-0.576806218,0.031927589,-0.203321702,0.350364893,-0.603004659,0.134123286
-0.52158074,0.672976819,1.329137919,0.290502603,-0.491934637,-0.558253787,0.271358711,-0.097843778,0.260711659,-0.252399978,-0.312824065,0.061501183
-0.885779185,0.928849107,0.91308932,-0.451324268,-0.172048458,0.483962568,0.088746956,0.235871241,0.361837614,0.752707652,-0.253816319,0.570084215
-0.909453584,-0.134614716,0.993325458,0.542271539,-0.119850644,0.455509326,-0.488040399,-0.567197135,-0.568614516,0.307252002,0.182143667,-0.040738873
-0.677230641,1.088975665,0.858152386,-0.550866563,-0.585205924,0.307101031,0.166954324,0.994793429,-0.132708885,0.183190101,0.206896664,-0.410836482
-0.265695271,1.034796758,1.371709425,0.175138926,-0.362014128,-0.425491071,0.335374891,0.148599024,0.341005371,-0.278369103,-0.226760127,-0.813014064
-0.824158698,-0.409709814,0.949657271,0.496618048,-0.436328363,0.344614988,-0.550299256,-0.017168848,-0.254883515,0.376619666,-0.653180602,0.166745766
-0.575559377,-0.274152143,1.001443729,0.048973899,-0.722001801,0.182057415,-0.370556278,-0.572814612,-0.090779549,0.318815791,-0.44795953,-0.378752125
-0.513960549,1.042169467,1.123076423,0.056576023,-0.990141743,0.284640466,0.109137951,0.86193309,-0.272767569,-0.013630362,0.170679321,-0.461452807
-0.69921209,-0.431367867,0.792272283,0.277113524,-0.874129225,0.122824081,-0.475932555,0.410996227,-0.746147198,0.398576533,-0.274348993,0.294121243
1.086403796,0.688359693,1.461812513,0.03062271,0.625223893,-0.257766887,0.196891775,-0.298173728,-0.228656154,-0.562131048,-0.336218707,-0.007065347
-0.831373906,-0.313284619,0.966244993,0.472129978,-0.437878396,0.352700513,-0.523923617,-0.049333847,-0.279492982,0.413040879,-0.667302922,0.150023955
-0.305255213,0.06525778,0.879488377,0.728106994,0.51163367,-0.366816699,-0.206734518,-0.409652236,-0.864208382,0.450811634,-0.309732925,-0.299223565
-0.453946377,-0.258211353,1.149414508,0.529450328,0.255168264,-0.372272013,-0.278053466,-0.650836178,-0.56416397,0.003474702,-0.117577499,0.010279411
-0.724763869,0.556187621,1.058668512,0.990435024,0.277761208,-0.149448963,-0.103643949,-0.219058108,-0.085457998,0.686023525,0.463262028,-0.019633496
-0.470302112,0.633622059,1.342299761,0.041761875,-0.813488137,0.360940456,0.015820793,-0.137151205,0.269950458,-0.118303472,-0.37269307,-0.107246129
0.336134095,0.266160329,0.811734748,0.631139593,-0.16174782,-0.415501169,-0.066762614,0.634713783,-0.010566075,-0.695557316,1.06581712,1.046243737
-0.545519914,0.941668627,1.363427563,0.653194022,0.00363827,-0.225949143,0.139114191,0.756077644,0.164861327,-0.23459031,-0.547134502,-0.151976853
-0.096608758,-0.078044381,0.648007944,0.167986651,0.871624906,-0.209961992,-0.229348524,-0.195149629,-0.265603849,0.782844316,0.084999147,-0.525876388
-0.860896991,-0.432176743,0.8339847,0.928901001,0.188052135,-0.063230943,0.607100928,-0.578140726,-0.54148207,0.199644551,0.126239301,0.030106934
-0.15098692,0.927537006,1.18329701,-0.606355846,0.58967572,-0.361030057,0.363966929,-0.581191552,0.467954227,0.137812716,0.353226405,0.72545552
-0.841079346,-0.223354489,0.779541163,0.939054229,-0.131024953,-0.555246122,-0.263501612,0.070689469,0.251218026,0.71022828,-0.205247978,-0.278894958
-0.721812712,-0.821628061,0.569096168,0.780917399,-0.479473402,-0.367270775,0.928389859,0.461489673,-0.795588798,0.256099192,-0.334429659,0.658932492
-0.797672237,-0.280070059,0.73070442,0.168363314,-1.062214741,0.052423275,-0.378724645,0.176488577,-0.653181267,0.503802632,-0.025901412,0.037641003
-0.344420859,-0.467698458,1.063425569,0.327931932,-0.004743045,0.4444636,-0.576637801,-0.566916727,-0.307236558,-0.046962214,0.232935846,0.389617575
-0.753843036,0.77194283,1.420686497,0.601221874,-0.030067687,0.725318005,-0.158556448,0.042224723,-0.361665735,-0.180124118,-0.042912357,0.489225346
-0.483733078,0.716805106,1.354986847,0.020914601,-0.817515117,0.372927969,0.036860346,-0.169414003,0.243834834,-0.082892585,-0.393902993,-0.107323697
-0.171773082,-0.419413044,1.028457312,0.062083673,-0.417108673,-0.62582822,-0.177133214,-0.716465727,0.348903832,0.051879433,-0.277713031,-0.043619009
-0.118514912,0.404185524,0.751809492,0.859399364,-0.289420185,1.075389897,1.068135027,0.598264013,0.129629451,0.616173336,-0.507915269,-0.344515142
-0.751936496,-0.264182318,0.84646338,0.392701839,-0.474012994,0.26511535,-0.473014905,-0.034341618,-1.026817701,0.27732389,0.477297444,0.204413028
-0.416600174,-0.706926157,0.879741551,0.609391377,0.082984322,0.92695156,0.610692158,-0.607391722,-0.370323604,0.061198441,0.034807297,0.540197955
-0.115246599,0.368495811,1.350581759,0.406671651,0.033538603,-0.076287004,1.087335476,-0.643641324,0.198754032,-0.63991128,0.328896934,0.449418312
0.347938481,-0.713194685,0.796664864,-0.156296558,-0.976014136,0.009706722,-0.422826656,0.015085874,0.241490026,0.290472796,0.482971499,-0.219596983
0.192723772,0.848192624,1.153206947,-0.690349437,0.439365428,-0.436453517,0.340704662,0.299263956,0.883433486,0.06595834,-0.295815044,0.173724273
-0.643906047,0.120122983,0.790769666,0.429356143,-0.585793625,0.708287972,1.008513052,-0.180728286,-1.012338625,0.449836081,0.555102076,0.343098825
-0.026265272,0.929471878,1.328528278,0.340001524,0.10290556,-0.35336237,0.302407826,-0.449012156,-0.265292938,-0.136521172,0.030473687,-0.313048969
-0.862893688,0.900278777,1.338349422,0.762774724,0.105303429,-0.276148033,0.178065245,-0.128649051,-0.250016312,-0.220866732,0.29103468,0.394772932
-0.855136018,-0.18527561,0.982200307,0.557800402,-0.11710553,0.452595218,-0.501538715,-0.546968617,-0.548666468,0.305498733,0.200630517,-0.059239725
-0.668102067,0.588682281,1.30453057,0.371737643,-0.528586212,0.488960227,-0.11698085,0.387420406,0.042683984,-0.10838407,-0.5537828,0.4048821
-0.655549496,-0.142730669,0.911645381,0.877596322,0.504418529,-0.56495504,-0.176562402,-0.414373959,-0.616539767,0.283786912,-0.178290369,-0.151175079
-0.823792547,0.750432042,1.247521603,0.354276369,-0.712801041,0.454719648,-0.035864344,0.152875207,0.173283224,0.0788448,-0.343331391,0.158166514
-0.375570352,1.216842842,0.768221486,0.216069075,0.850582114,-0.104229802,0.291821317,0.265889833,0.094949196,1.071301761,0.540665517,0.247678291
-0.222576056,-0.331449593,1.023794196,0.45481471,0.135906923,-0.584547391,-0.272232772,0.036428782,-1.253274737,-0.099471848,-0.101464776,0.403565326
-0.04100135,0.531394796,1.243135952,0.477602787,-0.17173239,-0.600406198,0.261749799,0.040677586,1.088485082,-0.020058011,-0.141839922,-0.018259214
-0.794460082,0.984984646,1.294452003,0.761823879,0.193048066,-0.452452101,0.322778997,-0.218054723,-0.165198085,-0.067813491,0.153580425,0.105686653
0.558496193,1.323627132,1.393872856,0.285658026,0.681590528,-0.051061836,0.265719143,0.180373447,-0.675322895,-0.294561941,-0.398281327,-1.014357009
-0.896447768,-0.1636205,1.020673006,0.595042604,-0.040211958,0.490857959,-0.525521839,-0.493528815,-0.561475284,0.287541101,0.079348424,0.080370919
-0.001898496,0.755204306,1.306095042,0.03348058,-0.564252852,0.475256817,0.018255827,0.048138377,-0.06122232,0.067920787,-0.765148668,-0.164147252
0.014010155,0.321336289,0.937079178,0.38654935,0.3752199,0.608428599,-0.403197096,-0.076945529,-0.94065349,0.38729335,-0.09283275,-1.097236313
0.628211015,1.202129861,1.493625252,0.431416516,0.945007012,0.061753107,0.145334387,0.464615792,-0.781854283,-0.406610373,-0.768279546,-0.620103985
-0.100517249,0.493331659,0.769850327,0.220541014,0.917563988,0.835661135,-0.379998816,0.367540882,-0.475850966,0.982642216,-0.15386227,-0.043227815
-0.5868339,1.171869413,1.358438335,0.649986969,0.234272835,-0.099722253,0.212866736,0.144842518,-0.137182855,-0.270673955,0.390317466,-0.489710379
-0.750840658,0.789638044,1.419722943,0.587207708,-0.02313635,0.728439282,-0.151740178,0.044987204,-0.362871546,-0.189024031,-0.038913269,0.455328896
-0.536686199,0.747687392,1.346431396,0.279493102,-0.499707191,-0.553599576,0.290433927,-0.132164532,0.235830414,-0.210712761,-0.334390116,0.08054511
-0.407883504,0.818939505,1.069193121,0.906675601,0.056930952,-0.324174389,0.118525524,0.762423491,-0.464211375,0.129594704,0.509774828,0.1706343
0.042872507,0.864128921,1.063102508,-0.065838325,-0.894437018,-0.64153722,0.402344972,0.281244366,-0.398976678,0.112211088,-0.112022931,-0.239943796
-0.894378521,-0.484874209,0.84495444,0.950593549,0.238909103,-0.179042931,0.623549944,-0.578832359,-0.510766498,0.133265321,0.041852393,0.069868298
-0.129621373,-0.58137403,1.112268286,0.28088048,-0.146458709,-0.549147968,-0.27262002,-0.273058288,-0.067758151,-0.008651326,-0.67274924,0.02962228
-0.523369183,-0.357696096,1.027713374,0.358902715,-0.103119362,0.442422747,-0.537627718,-0.714099358,-0.165186594,0.082566765,0.342382997,0.263322715
-0.095167885,-0.210532683,0.568951776,-0.842179566,-0.769185122,0.435952933,1.128595183,-0.1958862,0.021706745,0.429773903,0.13377059,0.384781074
0.431450754,0.273010257,0.992737299,0.227874661,-0.266991537,0.937806329,1.136196307,0.204743185,-0.338140185,0.007899626,-1.105003802,-0.322174424
-0.781005478,0.84481383,1.344457629,0.749989693,0.139483627,-0.296972533,0.17022864,-0.136734394,-0.148145207,-0.210863685,0.184980664,0.26967759
-0.567276435,-0.26937484,1.001599998,0.050841066,-0.721116148,0.17967679,-0.368823343,-0.573715489,-0.090966429,0.324866632,-0.445776015,-0.377891292
-0.876498155,-0.195931428,0.97719096,0.550184672,-0.111824341,0.452695272,-0.502842141,-0.538262638,-0.549306866,0.279642127,0.200247044,-0.070514268
-0.925170218,-0.717502916,0.742746861,0.903204136,-0.211295233,-0.328007302,0.593419101,-0.121168559,-0.128678786,0.225392358,-0.480618039,0.255416596
0.483586128,1.196156044,1.413499037,0.027238304,0.219177076,-0.211096336,0.347193087,-0.359607955,0.096562525,-0.400683223,0.372054565,-0.77402952
-0.508871539,0.924585824,0.937725764,0.084773313,0.614428466,-0.249934602,0.262282809,0.039415761,-0.166078082,0.188134317,0.140157026,-0.000852956
-0.135928809,0.686839923,1.217012784,0.603974092,-0.039527322,-0.361959664,0.153111597,0.56759278,-0.262264623,-0.008881407,-0.746678437,0.379939852
-0.698613793,0.733788828,1.091767505,0.132265103,-1.149501335,0.232648204,0.040560946,0.580846859,-0.318406625,0.099848924,0.036240561,0.278939171
0.037166722,0.412643146,0.795539127,0.192168729,0.92918059,1.314884992,1.009236579,0.543064921,-0.801676535,0.130222311,-0.707533452,0.292826045
-0.116258516,-0.254043317,0.834001333,0.215700667,-0.353311268,-0.61729607,-0.121096157,-0.489426301,-0.187918326,0.43737129,-0.500573062,-0.657267867
-0.452082391,0.851784411,1.460447502,0.174436392,-0.312682883,0.555645221,0.005776351,-0.490615648,-0.171918704,-0.241486531,0.186731994,-0.06341849
0.472109483,0.886197547,1.441951645,0.235595888,0.417342877,0.818771901,-0.119691033,0.089354733,-0.87010979,-0.179529792,-0.812049869,-0.073753623
-0.452265012,0.681236337,1.422119453,0.366798995,-0.314050675,-0.475262656,0.216403994,0.070989879,0.114681691,-0.282572084,-0.602886226,0.332056951
-0.911351257,-0.550104668,0.589117904,0.833039001,-0.220031172,-0.424840424,1.130690621,-0.359688745,-0.141392757,0.493719028,-0.508908941,-0.137213408
-0.800016436,-0.843315622,0.609442443,0.634608473,-0.616576049,0.655505356,0.685338276,-0.237491585,-0.144518076,0.439880066,-0.367147543,-0.05559916
